id,scenario,plant_id,timestep,discharge,spill,bypass,controlled_inflow,controlled_outflow,volume_res
16378,9,49923,6,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16379,10,49923,6,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16380,1,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16381,2,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16382,3,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16383,4,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16384,5,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16385,6,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16386,7,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16387,8,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16388,9,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16389,10,49923,7,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16390,1,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16391,2,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16392,3,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16393,4,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16394,5,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16395,6,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16396,7,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16397,8,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16398,9,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16399,10,49923,8,3.9662106260031966,0.0,0.0,3.9662106260031966,3.9662106260031966,0.0
16400,1,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16401,2,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16402,3,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16403,4,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16404,5,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16405,6,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16406,7,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16407,8,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16408,9,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16409,10,49923,9,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16410,1,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16411,2,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16412,3,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16413,4,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16414,5,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16415,6,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16416,7,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16417,8,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16418,9,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16419,10,49923,10,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16420,1,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16421,2,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16422,3,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16423,4,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16424,5,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16425,6,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16426,7,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16427,8,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16428,9,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16429,10,49923,11,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16430,1,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16431,2,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16432,3,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16433,4,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16434,5,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16435,6,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16436,7,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16437,8,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16438,9,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16439,10,49923,12,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16440,1,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16441,2,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16442,3,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16443,4,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16444,5,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16445,6,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16446,7,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16447,8,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16448,9,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16449,10,49923,13,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16450,1,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16451,2,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16452,3,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16453,4,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16454,5,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16455,6,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16456,7,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16457,8,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16458,9,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16459,10,49923,14,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16460,1,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16461,2,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16462,3,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16463,4,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16464,5,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16465,6,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16466,7,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16467,8,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16468,9,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16469,10,49923,15,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16470,1,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16471,2,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16472,3,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16473,4,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16474,5,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16475,6,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16476,7,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16477,8,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16478,9,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16479,10,49923,16,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16480,1,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16481,2,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16482,3,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16483,4,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16484,5,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16485,6,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16486,7,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16487,8,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16488,9,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16489,10,49923,17,0.0,0.0,0.0,0.0,0.0,0.0
16490,1,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16491,2,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16492,3,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16493,4,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16494,5,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16495,6,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16496,7,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16497,8,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16498,9,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16499,10,49923,18,0.0,0.0,0.0,0.0,0.0,0.0
16500,1,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16501,2,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16502,3,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16503,4,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16504,5,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16505,6,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16506,7,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16507,8,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16508,9,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16509,10,49923,19,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16510,1,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16511,2,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16512,3,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16513,4,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16514,5,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16515,6,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16516,7,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16517,8,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16518,9,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16519,10,49923,20,0.0,0.0,0.0,0.0,0.0,0.0
16520,1,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16521,2,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16522,3,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16523,4,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16524,5,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16525,6,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16526,7,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16527,8,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16528,9,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16529,10,49923,21,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16530,1,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16531,2,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16532,3,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16533,4,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16534,5,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16535,6,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16536,7,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16537,8,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16538,9,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16539,10,49923,22,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16540,1,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16541,2,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16542,3,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16543,4,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16544,5,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16545,6,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16546,7,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16547,8,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16548,9,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16549,10,49923,23,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16550,1,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16551,2,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16552,3,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16553,4,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16554,5,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16555,6,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16556,7,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16557,8,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16558,9,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16559,10,49923,24,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16560,1,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16561,2,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16562,3,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16563,4,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16564,5,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16565,6,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16566,7,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16567,8,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16568,9,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16569,10,49923,25,0.0,0.0,0.0,0.0,0.0,0.0
16570,1,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16571,2,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16572,3,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16573,4,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16574,5,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16575,6,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16576,7,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16577,8,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16578,9,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16579,10,49923,26,0.0,0.0,0.0,0.0,0.0,0.0
16580,1,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16581,2,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16582,3,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16583,4,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16584,5,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16585,6,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16586,7,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16587,8,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16588,9,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16589,10,49923,27,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16590,1,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16591,2,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16592,3,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16593,4,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16594,5,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16595,6,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16596,7,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16597,8,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16598,9,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16599,10,49923,28,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16600,1,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16601,2,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16602,3,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16603,4,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16604,5,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16605,6,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16606,7,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16607,8,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16608,9,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16609,10,49923,29,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16610,1,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16611,2,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16612,3,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16613,4,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16614,5,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16615,6,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16616,7,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16617,8,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16618,9,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16619,10,49923,30,0.5718320707070609,0.0,0.0,0.5718320707070609,0.5718320707070609,0.0
16620,1,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16621,2,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16622,3,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16623,4,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16624,5,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16625,6,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16626,7,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16627,8,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16628,9,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16629,10,49923,31,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16630,1,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16631,2,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16632,3,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16633,4,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16634,5,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16635,6,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16636,7,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16637,8,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16638,9,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16639,10,49923,32,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16640,1,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16641,2,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16642,3,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16643,4,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16644,5,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16645,6,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16646,7,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16647,8,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16648,9,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16649,10,49923,33,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16650,1,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16651,2,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16652,3,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16653,4,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16654,5,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16655,6,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16656,7,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16657,8,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16658,9,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16659,10,49923,34,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16660,1,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16661,2,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16662,3,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16663,4,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16664,5,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16665,6,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16666,7,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16667,8,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16668,9,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16669,10,49923,35,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16670,1,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16671,2,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16672,3,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16673,4,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16674,5,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16675,6,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16676,7,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
16677,8,49923,36,5.0047348484848495,0.0,0.0,5.0047348484848495,5.0047348484848495,0.0
