id,scenario,plant_id,timestep,area,fuel_type,production,up_activation,down_activation
514,4,1,52,1,Thermal,0.0,0.0,0.0
515,5,1,52,1,Thermal,0.0,0.0,0.0
516,6,1,52,1,Thermal,0.0,0.0,0.0
517,7,1,52,1,Thermal,0.0,0.0,0.0
518,8,1,52,1,Thermal,0.0,0.0,0.0
519,9,1,52,1,Thermal,0.0,0.0,0.0
520,10,1,52,1,Thermal,0.0,0.0,0.0
521,1,1,53,1,Thermal,0.0,0.0,0.0
522,2,1,53,1,Thermal,0.0,0.0,0.0
523,3,1,53,1,Thermal,0.0,0.0,0.0
524,4,1,53,1,Thermal,0.0,0.0,0.0
525,5,1,53,1,Thermal,0.0,0.0,0.0
526,6,1,53,1,Thermal,0.0,0.0,0.0
527,7,1,53,1,Thermal,0.0,0.0,0.0
528,8,1,53,1,Thermal,0.0,0.0,0.0
529,9,1,53,1,Thermal,0.0,0.0,0.0
530,10,1,53,1,Thermal,0.0,0.0,0.0
531,1,1,54,1,Thermal,0.0,0.0,0.0
532,2,1,54,1,Thermal,0.0,0.0,0.0
533,3,1,54,1,Thermal,0.0,0.0,0.0
534,4,1,54,1,Thermal,0.0,0.0,0.0
535,5,1,54,1,Thermal,0.0,0.0,0.0
536,6,1,54,1,Thermal,0.0,0.0,0.0
537,7,1,54,1,Thermal,0.0,0.0,0.0
538,8,1,54,1,Thermal,0.0,0.0,0.0
539,9,1,54,1,Thermal,0.0,0.0,0.0
540,10,1,54,1,Thermal,0.0,0.0,0.0
541,1,1,55,1,Thermal,0.0,0.0,0.0
542,2,1,55,1,Thermal,0.0,0.0,0.0
543,3,1,55,1,Thermal,0.0,0.0,0.0
544,4,1,55,1,Thermal,0.0,0.0,0.0
545,5,1,55,1,Thermal,0.0,0.0,0.0
546,6,1,55,1,Thermal,0.0,0.0,0.0
547,7,1,55,1,Thermal,0.0,0.0,0.0
548,8,1,55,1,Thermal,0.0,0.0,0.0
549,9,1,55,1,Thermal,0.0,0.0,0.0
550,10,1,55,1,Thermal,0.0,0.0,0.0
551,1,1,56,1,Thermal,0.0,0.0,0.0
552,2,1,56,1,Thermal,0.0,0.0,0.0
553,3,1,56,1,Thermal,0.0,0.0,0.0
554,4,1,56,1,Thermal,0.0,0.0,0.0
555,5,1,56,1,Thermal,0.0,0.0,0.0
556,6,1,56,1,Thermal,0.0,0.0,0.0
557,7,1,56,1,Thermal,0.0,0.0,0.0
558,8,1,56,1,Thermal,0.0,0.0,0.0
559,9,1,56,1,Thermal,0.0,0.0,0.0
560,10,1,56,1,Thermal,0.0,0.0,0.0
561,1,1,57,1,Thermal,0.0,0.0,0.0
562,2,1,57,1,Thermal,0.0,0.0,0.0
563,3,1,57,1,Thermal,0.0,0.0,0.0
564,4,1,57,1,Thermal,0.0,0.0,0.0
565,5,1,57,1,Thermal,0.0,0.0,0.0
566,6,1,57,1,Thermal,0.0,0.0,0.0
567,7,1,57,1,Thermal,0.0,0.0,0.0
568,8,1,57,1,Thermal,0.0,0.0,0.0
569,9,1,57,1,Thermal,0.0,0.0,0.0
570,10,1,57,1,Thermal,0.0,0.0,0.0
571,1,1,58,1,Thermal,0.0,0.0,0.0
572,2,1,58,1,Thermal,0.0,0.0,0.0
573,3,1,58,1,Thermal,0.0,0.0,0.0
574,4,1,58,1,Thermal,0.0,0.0,0.0
575,5,1,58,1,Thermal,0.0,0.0,0.0
576,6,1,58,1,Thermal,0.0,0.0,0.0
577,7,1,58,1,Thermal,0.0,0.0,0.0
578,8,1,58,1,Thermal,0.0,0.0,0.0
579,9,1,58,1,Thermal,0.0,0.0,0.0
580,10,1,58,1,Thermal,0.0,0.0,0.0
581,1,1,59,1,Thermal,0.0,0.0,0.0
582,2,1,59,1,Thermal,0.0,0.0,0.0
583,3,1,59,1,Thermal,0.0,0.0,0.0
584,4,1,59,1,Thermal,0.0,0.0,0.0
585,5,1,59,1,Thermal,0.0,0.0,0.0
586,6,1,59,1,Thermal,0.0,0.0,0.0
587,7,1,59,1,Thermal,0.0,0.0,0.0
588,8,1,59,1,Thermal,0.0,0.0,0.0
589,9,1,59,1,Thermal,0.0,0.0,0.0
590,10,1,59,1,Thermal,0.0,0.0,0.0
591,1,1,60,1,Thermal,0.0,0.0,0.0
592,2,1,60,1,Thermal,0.0,0.0,0.0
593,3,1,60,1,Thermal,0.0,0.0,0.0
594,4,1,60,1,Thermal,0.0,0.0,0.0
595,5,1,60,1,Thermal,0.0,0.0,0.0
596,6,1,60,1,Thermal,0.0,0.0,0.0
597,7,1,60,1,Thermal,0.0,0.0,0.0
598,8,1,60,1,Thermal,0.0,0.0,0.0
599,9,1,60,1,Thermal,0.0,0.0,0.0
600,10,1,60,1,Thermal,0.0,0.0,0.0
601,1,1,61,1,Thermal,0.0,0.0,0.0
602,2,1,61,1,Thermal,0.0,0.0,0.0
603,3,1,61,1,Thermal,0.0,0.0,0.0
604,4,1,61,1,Thermal,0.0,0.0,0.0
605,5,1,61,1,Thermal,0.0,0.0,0.0
606,6,1,61,1,Thermal,0.0,0.0,0.0
607,7,1,61,1,Thermal,0.0,0.0,0.0
608,8,1,61,1,Thermal,0.0,0.0,0.0
609,9,1,61,1,Thermal,0.0,0.0,0.0
610,10,1,61,1,Thermal,0.0,0.0,0.0
611,1,1,62,1,Thermal,0.0,0.0,0.0
612,2,1,62,1,Thermal,0.0,0.0,0.0
613,3,1,62,1,Thermal,0.0,0.0,0.0
614,4,1,62,1,Thermal,0.0,0.0,0.0
615,5,1,62,1,Thermal,0.0,0.0,0.0
616,6,1,62,1,Thermal,0.0,0.0,0.0
617,7,1,62,1,Thermal,0.0,0.0,0.0
618,8,1,62,1,Thermal,0.0,0.0,0.0
619,9,1,62,1,Thermal,0.0,0.0,0.0
620,10,1,62,1,Thermal,0.0,0.0,0.0
621,1,1,63,1,Thermal,0.0,0.0,0.0
622,2,1,63,1,Thermal,0.0,0.0,0.0
623,3,1,63,1,Thermal,0.0,0.0,0.0
624,4,1,63,1,Thermal,0.0,0.0,0.0
625,5,1,63,1,Thermal,0.0,0.0,0.0
626,6,1,63,1,Thermal,0.0,0.0,0.0
627,7,1,63,1,Thermal,0.0,0.0,0.0
628,8,1,63,1,Thermal,0.0,0.0,0.0
629,9,1,63,1,Thermal,0.0,0.0,0.0
630,10,1,63,1,Thermal,0.0,0.0,0.0
631,1,1,64,1,Thermal,0.0,0.0,0.0
632,2,1,64,1,Thermal,0.0,0.0,0.0
633,3,1,64,1,Thermal,0.0,0.0,0.0
634,4,1,64,1,Thermal,0.0,0.0,0.0
635,5,1,64,1,Thermal,0.0,0.0,0.0
636,6,1,64,1,Thermal,0.0,0.0,0.0
637,7,1,64,1,Thermal,0.0,0.0,0.0
638,8,1,64,1,Thermal,0.0,0.0,0.0
639,9,1,64,1,Thermal,0.0,0.0,0.0
640,10,1,64,1,Thermal,0.0,0.0,0.0
641,1,1,65,1,Thermal,0.0,0.0,0.0
642,2,1,65,1,Thermal,0.0,0.0,0.0
643,3,1,65,1,Thermal,0.0,0.0,0.0
644,4,1,65,1,Thermal,0.0,0.0,0.0
645,5,1,65,1,Thermal,0.0,0.0,0.0
646,6,1,65,1,Thermal,0.0,0.0,0.0
647,7,1,65,1,Thermal,0.0,0.0,0.0
648,8,1,65,1,Thermal,0.0,0.0,0.0
649,9,1,65,1,Thermal,0.0,0.0,0.0
650,10,1,65,1,Thermal,0.0,0.0,0.0
651,1,1,66,1,Thermal,0.0,0.0,0.0
652,2,1,66,1,Thermal,0.0,0.0,0.0
653,3,1,66,1,Thermal,0.0,0.0,0.0
654,4,1,66,1,Thermal,0.0,0.0,0.0
655,5,1,66,1,Thermal,0.0,0.0,0.0
656,6,1,66,1,Thermal,0.0,0.0,0.0
657,7,1,66,1,Thermal,0.0,0.0,0.0
658,8,1,66,1,Thermal,0.0,0.0,0.0
659,9,1,66,1,Thermal,0.0,0.0,0.0
660,10,1,66,1,Thermal,0.0,0.0,0.0
661,1,1,67,1,Thermal,2.0,-0.0,0.0
662,2,1,67,1,Thermal,2.0,-0.0,0.0
663,3,1,67,1,Thermal,2.0,-0.0,0.0
664,4,1,67,1,Thermal,2.0,-0.0,0.0
665,5,1,67,1,Thermal,2.0,-0.0,0.0
666,6,1,67,1,Thermal,2.0,-0.0,0.0
667,7,1,67,1,Thermal,2.0,-0.0,0.0
668,8,1,67,1,Thermal,2.0,-0.0,0.0
669,9,1,67,1,Thermal,2.0,-0.0,0.0
670,10,1,67,1,Thermal,2.0,-0.0,0.0
671,1,1,68,1,Thermal,2.0,-0.0,0.0
672,2,1,68,1,Thermal,2.0,-0.0,0.0
673,3,1,68,1,Thermal,2.0,-0.0,0.0
674,4,1,68,1,Thermal,2.0,-0.0,0.0
675,5,1,68,1,Thermal,2.0,-0.0,0.0
676,6,1,68,1,Thermal,2.0,-0.0,0.0
677,7,1,68,1,Thermal,2.0,-0.0,0.0
678,8,1,68,1,Thermal,2.0,-0.0,0.0
679,9,1,68,1,Thermal,2.0,-0.0,0.0
680,10,1,68,1,Thermal,2.0,-0.0,0.0
681,1,1,69,1,Thermal,2.0,-0.0,0.0
682,2,1,69,1,Thermal,2.0,-0.0,0.0
683,3,1,69,1,Thermal,2.0,-0.0,0.0
684,4,1,69,1,Thermal,2.0,-0.0,0.0
685,5,1,69,1,Thermal,2.0,-0.0,0.0
686,6,1,69,1,Thermal,2.0,-0.0,0.0
687,7,1,69,1,Thermal,2.0,-0.0,0.0
688,8,1,69,1,Thermal,2.0,-0.0,0.0
689,9,1,69,1,Thermal,2.0,-0.0,0.0
690,10,1,69,1,Thermal,2.0,-0.0,0.0
691,1,1,70,1,Thermal,2.0,-0.0,0.0
692,2,1,70,1,Thermal,2.0,-0.0,0.0
693,3,1,70,1,Thermal,2.0,-0.0,0.0
694,4,1,70,1,Thermal,2.0,-0.0,0.0
695,5,1,70,1,Thermal,2.0,-0.0,0.0
696,6,1,70,1,Thermal,2.0,-0.0,0.0
697,7,1,70,1,Thermal,2.0,-0.0,0.0
698,8,1,70,1,Thermal,2.0,-0.0,0.0
699,9,1,70,1,Thermal,2.0,-0.0,0.0
700,10,1,70,1,Thermal,2.0,-0.0,0.0
701,1,1,71,1,Thermal,2.0,-0.0,0.0
702,2,1,71,1,Thermal,2.0,-0.0,0.0
703,3,1,71,1,Thermal,2.0,-0.0,0.0
704,4,1,71,1,Thermal,2.0,-0.0,0.0
705,5,1,71,1,Thermal,2.0,-0.0,0.0
706,6,1,71,1,Thermal,2.0,-0.0,0.0
707,7,1,71,1,Thermal,2.0,-0.0,0.0
708,8,1,71,1,Thermal,2.0,-0.0,0.0
709,9,1,71,1,Thermal,2.0,-0.0,0.0
710,10,1,71,1,Thermal,2.0,-0.0,0.0
711,1,1,72,1,Thermal,2.0,-0.0,0.0
712,2,1,72,1,Thermal,2.0,-0.0,0.0
713,3,1,72,1,Thermal,2.0,-0.0,0.0
714,4,1,72,1,Thermal,2.0,-0.0,0.0
715,5,1,72,1,Thermal,2.0,-0.0,0.0
716,6,1,72,1,Thermal,2.0,-0.0,0.0
717,7,1,72,1,Thermal,2.0,-0.0,0.0
718,8,1,72,1,Thermal,2.0,-0.0,0.0
719,9,1,72,1,Thermal,2.0,-0.0,0.0
720,10,1,72,1,Thermal,2.0,-0.0,0.0
721,1,1,73,1,Thermal,2.0,-0.0,0.0
722,2,1,73,1,Thermal,2.0,-0.0,0.0
723,3,1,73,1,Thermal,2.0,-0.0,0.0
724,4,1,73,1,Thermal,2.0,-0.0,0.0
725,5,1,73,1,Thermal,2.0,-0.0,0.0
726,6,1,73,1,Thermal,2.0,-0.0,0.0
727,7,1,73,1,Thermal,2.0,-0.0,0.0
728,8,1,73,1,Thermal,2.0,-0.0,0.0
729,9,1,73,1,Thermal,2.0,-0.0,0.0
730,10,1,73,1,Thermal,2.0,-0.0,0.0
731,1,1,74,1,Thermal,2.0,-0.0,0.0
732,2,1,74,1,Thermal,2.0,-0.0,0.0
733,3,1,74,1,Thermal,2.0,-0.0,0.0
734,4,1,74,1,Thermal,2.0,-0.0,0.0
735,5,1,74,1,Thermal,2.0,-0.0,0.0
736,6,1,74,1,Thermal,2.0,-0.0,0.0
737,7,1,74,1,Thermal,2.0,-0.0,0.0
738,8,1,74,1,Thermal,2.0,-0.0,0.0
739,9,1,74,1,Thermal,2.0,-0.0,0.0
740,10,1,74,1,Thermal,2.0,-0.0,0.0
741,1,1,75,1,Thermal,2.0,-0.0,0.0
742,2,1,75,1,Thermal,2.0,-0.0,0.0
743,3,1,75,1,Thermal,2.0,-0.0,0.0
744,4,1,75,1,Thermal,2.0,-0.0,0.0
745,5,1,75,1,Thermal,2.0,-0.0,0.0
746,6,1,75,1,Thermal,2.0,-0.0,0.0
747,7,1,75,1,Thermal,2.0,-0.0,0.0
748,8,1,75,1,Thermal,2.0,-0.0,0.0
749,9,1,75,1,Thermal,2.0,-0.0,0.0
750,10,1,75,1,Thermal,2.0,-0.0,0.0
751,1,1,76,1,Thermal,2.0,-0.0,0.0
752,2,1,76,1,Thermal,2.0,-0.0,0.0
753,3,1,76,1,Thermal,2.0,-0.0,0.0
754,4,1,76,1,Thermal,2.0,-0.0,0.0
755,5,1,76,1,Thermal,2.0,-0.0,0.0
756,6,1,76,1,Thermal,2.0,-0.0,0.0
757,7,1,76,1,Thermal,2.0,-0.0,0.0
758,8,1,76,1,Thermal,2.0,-0.0,0.0
759,9,1,76,1,Thermal,2.0,-0.0,0.0
760,10,1,76,1,Thermal,2.0,-0.0,0.0
761,1,1,77,1,Thermal,2.0,-0.0,0.0
762,2,1,77,1,Thermal,2.0,-0.0,0.0
763,3,1,77,1,Thermal,2.0,-0.0,0.0
764,4,1,77,1,Thermal,2.0,-0.0,0.0
765,5,1,77,1,Thermal,2.0,-0.0,0.0
766,6,1,77,1,Thermal,2.0,-0.0,0.0
767,7,1,77,1,Thermal,2.0,-0.0,0.0
768,8,1,77,1,Thermal,2.0,-0.0,0.0
769,9,1,77,1,Thermal,2.0,-0.0,0.0
770,10,1,77,1,Thermal,2.0,-0.0,0.0
771,1,1,78,1,Thermal,2.0,-0.0,0.0
772,2,1,78,1,Thermal,2.0,-0.0,0.0
773,3,1,78,1,Thermal,2.0,-0.0,0.0
774,4,1,78,1,Thermal,2.0,-0.0,0.0
775,5,1,78,1,Thermal,2.0,-0.0,0.0
776,6,1,78,1,Thermal,2.0,-0.0,0.0
777,7,1,78,1,Thermal,2.0,-0.0,0.0
778,8,1,78,1,Thermal,2.0,-0.0,0.0
779,9,1,78,1,Thermal,2.0,-0.0,0.0
780,10,1,78,1,Thermal,2.0,-0.0,0.0
781,1,1,79,1,Thermal,2.0,-0.0,0.0
782,2,1,79,1,Thermal,2.0,-0.0,0.0
783,3,1,79,1,Thermal,2.0,-0.0,0.0
784,4,1,79,1,Thermal,2.0,-0.0,0.0
785,5,1,79,1,Thermal,2.0,-0.0,0.0
786,6,1,79,1,Thermal,2.0,-0.0,0.0
787,7,1,79,1,Thermal,2.0,-0.0,0.0
788,8,1,79,1,Thermal,2.0,-0.0,0.0
789,9,1,79,1,Thermal,2.0,-0.0,0.0
790,10,1,79,1,Thermal,2.0,-0.0,0.0
791,1,1,80,1,Thermal,2.0,-0.0,0.0
792,2,1,80,1,Thermal,2.0,-0.0,0.0
793,3,1,80,1,Thermal,2.0,-0.0,0.0
794,4,1,80,1,Thermal,2.0,-0.0,0.0
795,5,1,80,1,Thermal,2.0,-0.0,0.0
796,6,1,80,1,Thermal,2.0,-0.0,0.0
797,7,1,80,1,Thermal,2.0,-0.0,0.0
798,8,1,80,1,Thermal,2.0,-0.0,0.0
799,9,1,80,1,Thermal,2.0,-0.0,0.0
800,10,1,80,1,Thermal,2.0,-0.0,0.0
801,1,1,81,1,Thermal,2.0,-0.0,0.0
802,2,1,81,1,Thermal,2.0,-0.0,0.0
803,3,1,81,1,Thermal,2.0,-0.0,0.0
804,4,1,81,1,Thermal,2.0,-0.0,0.0
805,5,1,81,1,Thermal,2.0,-0.0,0.0
806,6,1,81,1,Thermal,2.0,-0.0,0.0
807,7,1,81,1,Thermal,2.0,-0.0,0.0
808,8,1,81,1,Thermal,2.0,-0.0,0.0
809,9,1,81,1,Thermal,2.0,-0.0,0.0
810,10,1,81,1,Thermal,2.0,-0.0,0.0
811,1,1,82,1,Thermal,2.0,-0.0,0.0
812,2,1,82,1,Thermal,2.0,-0.0,0.0
813,3,1,82,1,Thermal,2.0,-0.0,0.0
814,4,1,82,1,Thermal,2.0,-0.0,0.0
815,5,1,82,1,Thermal,2.0,-0.0,0.0
816,6,1,82,1,Thermal,2.0,-0.0,0.0
817,7,1,82,1,Thermal,2.0,-0.0,0.0
818,8,1,82,1,Thermal,2.0,-0.0,0.0
819,9,1,82,1,Thermal,2.0,-0.0,0.0
820,10,1,82,1,Thermal,2.0,-0.0,0.0
821,1,1,83,1,Thermal,2.0,-0.0,0.0
822,2,1,83,1,Thermal,2.0,-0.0,0.0
823,3,1,83,1,Thermal,2.0,-0.0,0.0
824,4,1,83,1,Thermal,2.0,-0.0,0.0
825,5,1,83,1,Thermal,2.0,-0.0,0.0
826,6,1,83,1,Thermal,2.0,-0.0,0.0
827,7,1,83,1,Thermal,2.0,-0.0,0.0
828,8,1,83,1,Thermal,2.0,-0.0,0.0
829,9,1,83,1,Thermal,2.0,-0.0,0.0
830,10,1,83,1,Thermal,2.0,-0.0,0.0
831,1,1,84,1,Thermal,2.0,-0.0,0.0
832,2,1,84,1,Thermal,2.0,-0.0,0.0
833,3,1,84,1,Thermal,2.0,-0.0,0.0
834,4,1,84,1,Thermal,2.0,-0.0,0.0
835,5,1,84,1,Thermal,2.0,-0.0,0.0
836,6,1,84,1,Thermal,2.0,-0.0,0.0
837,7,1,84,1,Thermal,2.0,-0.0,0.0
838,8,1,84,1,Thermal,2.0,-0.0,0.0
839,9,1,84,1,Thermal,2.0,-0.0,0.0
840,10,1,84,1,Thermal,2.0,-0.0,0.0
841,1,1,85,1,Thermal,2.0,-0.0,0.0
842,2,1,85,1,Thermal,2.0,-0.0,0.0
843,3,1,85,1,Thermal,2.0,-0.0,0.0
844,4,1,85,1,Thermal,2.0,-0.0,0.0
845,5,1,85,1,Thermal,2.0,-0.0,0.0
846,6,1,85,1,Thermal,2.0,-0.0,0.0
847,7,1,85,1,Thermal,2.0,-0.0,0.0
848,8,1,85,1,Thermal,2.0,-0.0,0.0
849,9,1,85,1,Thermal,2.0,-0.0,0.0
850,10,1,85,1,Thermal,2.0,-0.0,0.0
851,1,1,86,1,Thermal,2.0,-0.0,0.0
852,2,1,86,1,Thermal,2.0,-0.0,0.0
853,3,1,86,1,Thermal,2.0,-0.0,0.0
854,4,1,86,1,Thermal,2.0,-0.0,0.0
855,5,1,86,1,Thermal,2.0,-0.0,0.0
856,6,1,86,1,Thermal,2.0,-0.0,0.0
857,7,1,86,1,Thermal,2.0,-0.0,0.0
858,8,1,86,1,Thermal,2.0,-0.0,0.0
859,9,1,86,1,Thermal,2.0,-0.0,0.0
860,10,1,86,1,Thermal,2.0,-0.0,0.0
861,1,1,87,1,Thermal,2.0,-0.0,0.0
862,2,1,87,1,Thermal,2.0,-0.0,0.0
863,3,1,87,1,Thermal,2.0,-0.0,0.0
864,4,1,87,1,Thermal,2.0,-0.0,0.0
865,5,1,87,1,Thermal,2.0,-0.0,0.0
866,6,1,87,1,Thermal,2.0,-0.0,0.0
867,7,1,87,1,Thermal,2.0,-0.0,0.0
868,8,1,87,1,Thermal,2.0,-0.0,0.0
869,9,1,87,1,Thermal,2.0,-0.0,0.0
870,10,1,87,1,Thermal,2.0,-0.0,0.0
871,1,1,88,1,Thermal,2.0,-0.0,0.0
872,2,1,88,1,Thermal,2.0,-0.0,0.0
873,3,1,88,1,Thermal,2.0,-0.0,0.0
874,4,1,88,1,Thermal,2.0,-0.0,0.0
875,5,1,88,1,Thermal,2.0,-0.0,0.0
876,6,1,88,1,Thermal,2.0,-0.0,0.0
877,7,1,88,1,Thermal,2.0,-0.0,0.0
878,8,1,88,1,Thermal,2.0,-0.0,0.0
879,9,1,88,1,Thermal,2.0,-0.0,0.0
880,10,1,88,1,Thermal,2.0,-0.0,0.0
881,1,1,89,1,Thermal,2.0,-0.0,0.0
882,2,1,89,1,Thermal,2.0,-0.0,0.0
883,3,1,89,1,Thermal,2.0,-0.0,0.0
884,4,1,89,1,Thermal,2.0,-0.0,0.0
885,5,1,89,1,Thermal,2.0,-0.0,0.0
886,6,1,89,1,Thermal,2.0,-0.0,0.0
887,7,1,89,1,Thermal,2.0,-0.0,0.0
888,8,1,89,1,Thermal,2.0,-0.0,0.0
889,9,1,89,1,Thermal,2.0,-0.0,0.0
890,10,1,89,1,Thermal,2.0,-0.0,0.0
891,1,1,90,1,Thermal,2.0,-0.0,0.0
892,2,1,90,1,Thermal,2.0,-0.0,0.0
893,3,1,90,1,Thermal,2.0,-0.0,0.0
894,4,1,90,1,Thermal,2.0,-0.0,0.0
895,5,1,90,1,Thermal,2.0,-0.0,0.0
896,6,1,90,1,Thermal,2.0,-0.0,0.0
897,7,1,90,1,Thermal,2.0,-0.0,0.0
898,8,1,90,1,Thermal,2.0,-0.0,0.0
899,9,1,90,1,Thermal,2.0,-0.0,0.0
900,10,1,90,1,Thermal,2.0,-0.0,0.0
901,1,1,91,1,Thermal,2.0,-0.0,0.0
902,2,1,91,1,Thermal,2.0,-0.0,0.0
903,3,1,91,1,Thermal,2.0,-0.0,0.0
904,4,1,91,1,Thermal,2.0,-0.0,0.0
905,5,1,91,1,Thermal,2.0,-0.0,0.0
906,6,1,91,1,Thermal,2.0,-0.0,0.0
907,7,1,91,1,Thermal,2.0,-0.0,0.0
908,8,1,91,1,Thermal,2.0,-0.0,0.0
909,9,1,91,1,Thermal,2.0,-0.0,0.0
910,10,1,91,1,Thermal,2.0,-0.0,0.0
911,1,1,92,1,Thermal,2.0,-0.0,0.0
912,2,1,92,1,Thermal,2.0,-0.0,0.0
913,3,1,92,1,Thermal,2.0,-0.0,0.0
914,4,1,92,1,Thermal,2.0,-0.0,0.0
915,5,1,92,1,Thermal,2.0,-0.0,0.0
916,6,1,92,1,Thermal,2.0,-0.0,0.0
917,7,1,92,1,Thermal,2.0,-0.0,0.0
918,8,1,92,1,Thermal,2.0,-0.0,0.0
919,9,1,92,1,Thermal,2.0,-0.0,0.0
920,10,1,92,1,Thermal,2.0,-0.0,0.0
921,1,1,93,1,Thermal,2.0,-0.0,0.0
922,2,1,93,1,Thermal,2.0,-0.0,0.0
923,3,1,93,1,Thermal,2.0,-0.0,0.0
924,4,1,93,1,Thermal,2.0,-0.0,0.0
925,5,1,93,1,Thermal,2.0,-0.0,0.0
926,6,1,93,1,Thermal,2.0,0.0,0.0
927,7,1,93,1,Thermal,2.0,-0.0,0.0
928,8,1,93,1,Thermal,2.0,-0.0,0.0
929,9,1,93,1,Thermal,2.0,-0.0,0.0
930,10,1,93,1,Thermal,2.0,-0.0,0.0
931,1,1,94,1,Thermal,2.0,-0.0,0.0
932,2,1,94,1,Thermal,2.0,-0.0,0.0
933,3,1,94,1,Thermal,2.0,-0.0,0.0
934,4,1,94,1,Thermal,2.0,-0.0,0.0
935,5,1,94,1,Thermal,2.0,-0.0,0.0
936,6,1,94,1,Thermal,2.0,-0.0,0.0
937,7,1,94,1,Thermal,2.0,-0.0,0.0
938,8,1,94,1,Thermal,2.0,-0.0,0.0
939,9,1,94,1,Thermal,2.0,-0.0,0.0
940,10,1,94,1,Thermal,2.0,-0.0,0.0
941,1,1,95,1,Thermal,2.0,-0.0,0.0
942,2,1,95,1,Thermal,2.0,-0.0,0.0
943,3,1,95,1,Thermal,2.0,-0.0,0.0
944,4,1,95,1,Thermal,2.0,-0.0,0.0
945,5,1,95,1,Thermal,2.0,-0.0,0.0
946,6,1,95,1,Thermal,2.0,-0.0,0.0
947,7,1,95,1,Thermal,2.0,-0.0,0.0
948,8,1,95,1,Thermal,2.0,-0.0,0.0
949,9,1,95,1,Thermal,2.0,-0.0,0.0
950,10,1,95,1,Thermal,2.0,-0.0,0.0
951,1,1,96,1,Thermal,2.0,-0.0,0.0
952,2,1,96,1,Thermal,2.0,-0.0,0.0
953,3,1,96,1,Thermal,2.0,-0.0,0.0
954,4,1,96,1,Thermal,2.0,-0.0,0.0
955,5,1,96,1,Thermal,2.0,-0.0,0.0
956,6,1,96,1,Thermal,2.0,-0.0,0.0
957,7,1,96,1,Thermal,2.0,-0.0,0.0
958,8,1,96,1,Thermal,2.0,-0.0,0.0
959,9,1,96,1,Thermal,2.0,-0.0,0.0
960,10,1,96,1,Thermal,2.0,-0.0,0.0
961,1,2,1,1,Thermal,0.0,0.0,0.0
962,2,2,1,1,Thermal,0.0,0.0,0.0
963,3,2,1,1,Thermal,0.0,0.0,0.0
964,4,2,1,1,Thermal,0.0,0.0,0.0
965,5,2,1,1,Thermal,0.0,0.0,0.0
966,6,2,1,1,Thermal,0.0,0.0,0.0
967,7,2,1,1,Thermal,0.0,0.0,0.0
968,8,2,1,1,Thermal,0.0,0.0,0.0
969,9,2,1,1,Thermal,0.0,0.0,0.0
970,10,2,1,1,Thermal,0.0,0.0,0.0
971,1,2,2,1,Thermal,0.0,0.0,0.0
972,2,2,2,1,Thermal,0.0,0.0,0.0
973,3,2,2,1,Thermal,0.0,0.0,0.0
974,4,2,2,1,Thermal,0.0,0.0,0.0
975,5,2,2,1,Thermal,0.0,0.0,0.0
976,6,2,2,1,Thermal,0.0,0.0,0.0
977,7,2,2,1,Thermal,0.0,0.0,0.0
978,8,2,2,1,Thermal,0.0,0.0,0.0
979,9,2,2,1,Thermal,0.0,0.0,0.0
980,10,2,2,1,Thermal,0.0,0.0,0.0
981,1,2,3,1,Thermal,0.0,0.0,0.0
982,2,2,3,1,Thermal,0.0,0.0,0.0
983,3,2,3,1,Thermal,0.0,0.0,0.0
984,4,2,3,1,Thermal,0.0,0.0,0.0
985,5,2,3,1,Thermal,0.0,0.0,0.0
986,6,2,3,1,Thermal,0.0,0.0,0.0
987,7,2,3,1,Thermal,0.0,0.0,0.0
988,8,2,3,1,Thermal,0.0,0.0,0.0
989,9,2,3,1,Thermal,0.0,0.0,0.0
990,10,2,3,1,Thermal,0.0,0.0,0.0
991,1,2,4,1,Thermal,0.0,0.0,0.0
992,2,2,4,1,Thermal,0.0,0.0,0.0
993,3,2,4,1,Thermal,0.0,0.0,0.0
994,4,2,4,1,Thermal,0.0,0.0,0.0
995,5,2,4,1,Thermal,0.0,0.0,0.0
996,6,2,4,1,Thermal,0.0,0.0,0.0
997,7,2,4,1,Thermal,0.0,0.0,0.0
998,8,2,4,1,Thermal,0.0,0.0,0.0
999,9,2,4,1,Thermal,0.0,0.0,0.0
1000,10,2,4,1,Thermal,0.0,0.0,0.0
1001,1,2,5,1,Thermal,0.0,0.0,0.0
1002,2,2,5,1,Thermal,0.0,0.0,0.0
1003,3,2,5,1,Thermal,0.0,0.0,0.0
1004,4,2,5,1,Thermal,0.0,0.0,0.0
1005,5,2,5,1,Thermal,0.0,0.0,0.0
1006,6,2,5,1,Thermal,0.0,0.0,0.0
1007,7,2,5,1,Thermal,0.0,0.0,0.0
1008,8,2,5,1,Thermal,0.0,0.0,0.0
1009,9,2,5,1,Thermal,0.0,0.0,0.0
1010,10,2,5,1,Thermal,0.0,0.0,0.0
1011,1,2,6,1,Thermal,0.0,0.0,0.0
1012,2,2,6,1,Thermal,0.0,0.0,0.0
1013,3,2,6,1,Thermal,0.0,0.0,0.0
1014,4,2,6,1,Thermal,0.0,0.0,0.0
1015,5,2,6,1,Thermal,0.0,0.0,0.0
1016,6,2,6,1,Thermal,0.0,0.0,0.0
1017,7,2,6,1,Thermal,0.0,0.0,0.0
1018,8,2,6,1,Thermal,0.0,0.0,0.0
