id,areas_fk,plant_id,timestep,b,discharge,spill,bypass,controlled_inflow,controlled_outflow
2364,24,49921,24,3,0.0,0.0,0.0,-0.0,0.0
2365,24,49922,24,0,0.0,0.0,0.0,0.0,0.0
2366,24,49922,24,1,0.0,0.0,0.0,0.0,0.0
2367,24,49922,24,2,0.0,0.0,0.0,0.0,0.0
2368,24,49922,24,3,0.0,0.0,0.0,0.0,0.0
2369,24,49923,24,0,0.0,0.0,0.0,0.0,0.0
2370,24,49923,24,1,0.0,0.0,0.0,0.0,0.0
2371,24,49923,24,2,0.0,0.0,0.0,0.0,0.0
2372,24,49923,24,3,0.0,0.0,0.0,0.0,0.0
2373,24,49924,24,0,0.0,0.0,0.0,0.0,0.0
2374,24,49924,24,1,0.0,0.0,0.0,0.0,0.0
2375,24,49924,24,2,0.0,0.0,0.0,0.0,0.0
2376,24,49924,24,3,0.0,0.0,0.0,0.0,0.0
2377,24,49925,24,0,0.0,0.0,0.0,0.0,0.0
2378,24,49925,24,1,0.0,0.0,0.0,0.0,0.0
2379,24,49925,24,2,0.0,0.0,0.0,0.0,0.0
2380,24,49925,24,3,0.0,0.0,0.0,0.0,0.0
2381,24,49927,24,0,0.0,0.0,0.0,0.0,0.0
2382,24,49927,24,1,0.0,0.0,0.0,0.0,0.0
2383,24,49927,24,2,0.0,0.0,0.0,0.0,0.0
2384,24,49927,24,3,0.0,0.0,0.0,0.0,0.0
2385,24,49928,24,0,0.0,0.0,0.0,0.0,0.0
2386,24,49928,24,1,0.0,0.0,0.0,0.0,0.0
2387,24,49928,24,2,0.0,0.0,0.0,0.0,0.0
2388,24,49928,24,3,0.0,0.0,0.0,0.0,0.0
2389,24,49929,24,0,0.0,0.0,0.0,0.0,0.0
2390,24,49929,24,1,0.0,0.0,0.0,0.0,0.0
2391,24,49929,24,2,0.0,0.0,0.0,0.0,0.0
2392,24,49929,24,3,0.0,0.0,0.0,0.0,0.0
2393,24,49930,24,0,0.0,0.0,0.0,0.0,0.0
2394,24,49930,24,1,0.0,0.0,0.0,0.0,0.0
2395,24,49930,24,2,0.0,0.0,0.0,0.0,0.0
2396,24,49930,24,3,0.0,0.0,0.0,0.0,0.0
2397,24,49931,24,0,0.0,0.0,0.0,0.0,0.0
2398,24,49931,24,1,0.0,0.0,0.0,0.0,0.0
2399,24,49931,24,2,0.0,0.0,0.0,0.0,0.0
2400,24,49931,24,3,0.0,0.0,0.0,0.0,0.0
