id,area,scenario,timestep,timestep_fractional,load,load_shedding,power_dumping
26909,2,9,17,16.1667,429.4038271604939,0.0,0.0
26910,2,9,17,16.1833,429.216596345679,0.0,0.0
26911,2,9,17,16.2,428.948144,0.0,0.0
26912,2,9,17,16.2167,428.80832375308637,0.0,0.0
26913,2,9,17,16.2333,429.0621904197531,0.0,0.0
26914,2,9,17,16.25,430.03,0.0,0.0
26915,2,9,17,16.2667,430.42245254320994,0.0,0.0
26916,2,9,17,16.2833,429.2968080987654,0.0,0.0
26917,2,9,17,16.3,427.4295360000001,0.0,0.0
26918,2,9,17,16.3167,425.45706883950635,0.0,0.0
26919,2,9,17,16.3333,423.8758024691359,0.0,0.0
26920,2,9,17,16.35,423.042096,0.0,0.0
26921,2,9,17,16.3667,423.17227180246914,0.0,0.0
26922,2,9,17,16.3833,424.3426155061728,0.0,0.0
26923,2,9,17,16.4,426.4893760000001,0.0,0.0
26924,2,9,17,16.4167,429.4087654320988,0.0,0.0
26925,2,9,17,16.4333,432.7569592098766,0.0,0.0
26926,2,9,17,16.45,436.05009600000005,0.0,0.0
26927,2,9,17,16.4667,438.66427772839506,0.0,0.0
26928,2,9,17,16.4833,439.83556958024695,0.0,0.0
26929,2,9,17,16.5,438.66,0.0,0.0
26930,2,9,17,16.5167,436.881982617284,0.0,0.0
26931,2,9,17,16.5333,436.5358937283951,0.0,0.0
26932,2,9,17,16.55,437.1199520000001,0.0,0.0
26933,2,9,17,16.5667,438.21807446913596,0.0,0.0
26934,2,9,17,16.5833,439.49987654321,0.0,0.0
26935,2,9,17,16.6,440.7206720000001,0.0,0.0
26936,2,9,17,16.6167,441.7214729876543,0.0,0.0
26937,2,9,17,16.6333,442.42899002469136,0.0,0.0
26938,2,9,17,16.65,442.85563200000007,0.0,0.0
26939,2,9,17,16.6667,443.09950617283954,0.0,0.0
26940,2,9,17,16.6833,443.3444181728395,0.0,0.0
26941,2,9,17,16.7,443.859872,0.0,0.0
26942,2,9,17,16.7167,445.00107002469133,0.0,0.0
26943,2,9,17,16.7333,447.2089129876543,0.0,0.0
26944,2,9,17,16.75,451.01,0.0,0.0
26945,2,9,17,16.7667,455.1321848888889,0.0,0.0
26946,2,9,17,16.7833,458.06936118518524,0.0,0.0
26947,2,9,17,16.8,460.0384960000001,0.0,0.0
26948,2,9,17,16.8167,461.2366026666668,0.0,0.0
26949,2,9,17,16.8333,461.8407407407408,0.0,0.0
26950,2,9,17,16.85,462.00801600000005,0.0,0.0
26951,2,9,17,16.8667,461.87558044444444,0.0,0.0
26952,2,9,17,16.8833,461.5606322962964,0.0,0.0
26953,2,9,17,16.9,461.16041600000005,0.0,0.0
26954,2,9,17,16.9167,460.75222222222226,0.0,0.0
26955,2,9,17,16.9333,460.3933878518518,0.0,0.0
26956,2,9,17,16.95,460.12129600000003,0.0,0.0
26957,2,9,17,16.9667,459.95337599999993,0.0,0.0
26958,2,9,17,16.9833,459.8871034074074,0.0,0.0
26959,2,9,17,17.0,459.9,0.0,0.0
26960,2,9,18,17.0167,460.1204598518519,0.0,0.0
26961,2,9,18,17.0333,460.71709985185186,0.0,0.0
26962,2,9,18,17.05,461.68940800000007,0.0,0.0
26963,2,9,18,17.0667,463.0163354074075,0.0,0.0
26964,2,9,18,17.0833,464.6562962962964,0.0,0.0
26965,2,9,18,17.1,466.54716800000006,0.0,0.0
26966,2,9,18,17.1167,468.606290962963,0.0,0.0
26967,2,9,18,17.1333,470.7304687407408,0.0,0.0
26968,2,9,18,17.15,472.795968,0.0,0.0
26969,2,9,18,17.1667,474.6585185185186,0.0,0.0
26970,2,9,18,17.1833,476.1533131851852,0.0,0.0
26971,2,9,18,17.2,477.095008,0.0,0.0
26972,2,9,18,17.2167,477.27772207407406,0.0,0.0
26973,2,9,18,17.2333,476.4750376296296,0.0,0.0
26974,2,9,18,17.25,474.44,0.0,0.0
26975,2,9,18,17.2667,472.84297481481485,0.0,0.0
26976,2,9,18,17.2833,473.0879881481482,0.0,0.0
26977,2,9,18,17.3,474.57600000000014,0.0,0.0
26978,2,9,18,17.3167,476.7917392592594,0.0,0.0
26979,2,9,18,17.3333,479.30370370370383,0.0,0.0
26980,2,9,18,17.35,481.76416000000006,0.0,0.0
26981,2,9,18,17.3667,483.9091437037037,0.0,0.0
26982,2,9,18,17.3833,485.5584592592593,0.0,0.0
26983,2,9,18,17.4,486.61568000000005,0.0,0.0
26984,2,9,18,17.4167,487.06814814814817,0.0,0.0
26985,2,9,18,17.4333,486.98697481481486,0.0,0.0
26986,2,9,18,17.45,486.52704000000006,0.0,0.0
26987,2,9,18,17.4667,485.92699259259257,0.0,0.0
26988,2,9,18,17.4833,485.5092503703704,0.0,0.0
26989,2,9,18,17.5,485.68,0.0,0.0
26990,2,9,18,17.5167,486.81465501234567,0.0,0.0
26991,2,9,18,17.5333,488.5711201975309,0.0,0.0
26992,2,9,18,17.55,490.42737600000015,0.0,0.0
26993,2,9,18,17.5667,491.97504316049395,0.0,0.0
26994,2,9,18,17.5833,492.9193827160495,0.0,0.0
26995,2,9,18,17.6,493.0792960000001,0.0,0.0
26996,2,9,18,17.6167,492.38732464197534,0.0,0.0
26997,2,9,18,17.6333,490.8896505679013,0.0,0.0
26998,2,9,18,17.65,488.7460960000001,0.0,0.0
26999,2,9,18,17.6667,486.2301234567901,0.0,0.0
27000,2,9,18,17.6833,483.7288357530864,0.0,0.0
27001,2,9,18,17.7,481.742976,0.0,0.0
27002,2,9,18,17.7167,480.88692760493825,0.0,0.0
27003,2,9,18,17.7333,481.88871427160495,0.0,0.0
27004,2,9,18,17.75,485.59,0.0,0.0
27005,2,9,18,17.7667,489.2980383209877,0.0,0.0
27006,2,9,18,17.7833,490.4076323950618,0.0,0.0
27007,2,9,18,17.8,489.86238400000013,0.0,0.0
27008,2,9,18,17.8167,488.45307239506184,0.0,0.0
27009,2,9,18,17.8333,486.81765432098786,0.0,0.0
27010,2,9,18,17.85,485.44126400000005,0.0,0.0
27011,2,9,18,17.8667,484.6562131358025,0.0,0.0
27012,2,9,18,17.8833,484.6419909135803,0.0,0.0
27013,2,9,18,17.9,485.4252640000001,0.0,0.0
27014,2,9,18,17.9167,486.8798765432099,0.0,0.0
27015,2,9,18,17.9333,488.7268501728395,0.0,0.0
27016,2,9,18,17.95,490.534384,0.0,0.0
27017,2,9,18,17.9667,491.717854617284,0.0,0.0
27018,2,9,18,17.9833,491.5398160987654,0.0,0.0
27019,2,9,18,18.0,489.11,0.0,0.0
27020,2,9,19,18.0167,486.383227654321,0.0,0.0
27021,2,9,19,18.0333,485.40723654321,0.0,0.0
27022,2,9,19,18.05,485.4312000000001,0.0,0.0
27023,2,9,19,18.0667,485.8465372839507,0.0,0.0
27024,2,9,19,18.0833,486.18691358024705,0.0,0.0
27025,2,9,19,18.1,486.12824000000006,0.0,0.0
27026,2,9,19,18.1167,485.4886735802469,0.0,0.0
27027,2,9,19,18.1333,484.2286172839506,0.0,0.0
27028,2,9,19,18.15,482.45072000000005,0.0,0.0
27029,2,9,19,18.1667,480.3998765432099,0.0,0.0
27030,2,9,19,18.1833,478.463227654321,0.0,0.0
27031,2,9,19,18.2,477.17016,0.0,0.0
27032,2,9,19,18.2167,477.1923061728395,0.0,0.0
27033,2,9,19,18.2333,479.34354469135803,0.0,0.0
27034,2,9,19,18.25,484.58,0.0,0.0
27035,2,9,19,18.2667,490.28169323456797,0.0,0.0
27036,2,9,19,18.2833,493.5245199012346,0.0,0.0
27037,2,9,19,18.3,494.86899200000016,0.0,0.0
27038,2,9,19,18.3167,494.81414360493835,0.0,0.0
27039,2,9,19,18.3333,493.79753086419765,0.0,0.0
27040,2,9,19,18.35,492.19523200000015,0.0,0.0
27041,2,9,19,18.3667,490.32184730864196,0.0,0.0
27042,2,9,19,18.3833,488.4304991604938,0.0,0.0
27043,2,9,19,18.4,486.7128320000001,0.0,0.0
27044,2,9,19,18.4167,485.29901234567905,0.0,0.0
27045,2,9,19,18.4333,484.25772879012345,0.0,0.0
27046,2,9,19,18.45,483.59619200000003,0.0,0.0
27047,2,9,19,18.4667,483.26013471604944,0.0,0.0
27048,2,9,19,18.4833,483.13381175308643,0.0,0.0
27049,2,9,19,18.5,483.04,0.0,0.0
27050,2,9,19,18.5167,482.76101017283963,0.0,0.0
27051,2,9,19,18.5333,482.2738220246914,0.0,0.0
27052,2,9,19,18.55,481.64502400000015,0.0,0.0
27053,2,9,19,18.5667,480.93842646913595,0.0,0.0
27054,2,9,19,18.5833,480.21506172839514,0.0,0.0
27055,2,9,19,18.6,479.53318400000006,0.0,0.0
27056,2,9,19,18.6167,478.9482694320988,0.0,0.0
27057,2,9,19,18.6333,478.51301609876543,0.0,0.0
27058,2,9,19,18.65,478.2773440000001,0.0,0.0
27059,2,9,19,18.6667,478.28839506172835,0.0,0.0
27060,2,9,19,18.6833,478.5905331358025,0.0,0.0
27061,2,9,19,18.7,479.22534400000006,0.0,0.0
27062,2,9,19,18.7167,480.2316353580247,0.0,0.0
27063,2,9,19,18.7333,481.64543683950615,0.0,0.0
27064,2,9,19,18.75,483.5,0.0,0.0
27065,2,9,19,18.7667,484.48147832098766,0.0,0.0
27066,2,9,19,18.7833,483.78873165432105,0.0,0.0
27067,2,9,19,18.8,482.12422400000014,0.0,0.0
27068,2,9,19,18.8167,480.0707346172841,0.0,0.0
27069,2,9,19,18.8333,478.0913580246915,0.0,0.0
27070,2,9,19,18.85,476.5295040000001,0.0,0.0
27071,2,9,19,18.8667,475.6088975802469,0.0,0.0
27072,2,9,19,18.8833,475.43357906172844,0.0,0.0
27073,2,9,19,18.9,475.98790400000007,0.0,0.0
27074,2,9,19,18.9167,477.13654320987655,0.0,0.0
27075,2,9,19,18.9333,478.62448276543205,0.0,0.0
27076,2,9,19,18.95,480.07702400000005,0.0,0.0
27077,2,9,19,18.9667,480.99978350617283,0.0,0.0
27078,2,9,19,18.9833,480.7786931358024,0.0,0.0
27079,2,9,19,19.0,478.68,0.0,0.0
27080,2,9,20,19.0167,476.4619134814815,0.0,0.0
27081,2,9,20,19.0333,476.0262423703704,0.0,0.0
27082,2,9,20,19.05,476.81467200000014,0.0,0.0
27083,2,9,20,19.0667,478.33529125925935,0.0,0.0
27084,2,9,20,19.0833,480.16259259259266,0.0,0.0
27085,2,9,20,19.1,481.93747200000007,0.0,0.0
27086,2,9,20,19.1167,483.367229037037,0.0,0.0
27087,2,9,20,19.1333,484.2255668148149,0.0,0.0
27088,2,9,20,19.15,484.35259200000013,0.0,0.0
27089,2,9,20,19.1667,483.65481481481487,0.0,0.0
27090,2,9,20,19.1833,482.10514903703705,0.0,0.0
27091,2,9,20,19.2,479.74291200000005,0.0,0.0
27092,2,9,20,19.2167,476.6738245925926,0.0,0.0
27093,2,9,20,19.2333,473.0700112592593,0.0,0.0
27094,2,9,20,19.25,469.17,0.0,0.0
27095,2,9,20,19.2667,466.35725135802477,0.0,0.0
27096,2,9,20,19.2833,465.40508543209876,0.0,0.0
27097,2,9,20,19.3,465.73864000000015,0.0,0.0
27098,2,9,20,19.3167,466.8630765432099,0.0,0.0
27099,2,9,20,19.3333,468.36358024691367,0.0,0.0
27100,2,9,20,19.35,469.90536000000003,0.0,0.0
27101,2,9,20,19.3667,471.2336483950617,0.0,0.0
27102,2,9,20,19.3833,472.17370172839503,0.0,0.0
27103,2,9,20,19.4,472.6308000000001,0.0,0.0
27104,2,9,20,19.4167,472.5902469135803,0.0,0.0
27105,2,9,20,19.4333,472.1173698765432,0.0,0.0
27106,2,9,20,19.45,471.35752,0.0,0.0
27107,2,9,20,19.4667,470.53607209876543,0.0,0.0
27108,2,9,20,19.4833,469.958424691358,0.0,0.0
27109,2,9,20,19.5,470.01,0.0,0.0
27110,2,9,20,19.5167,471.1545131851852,0.0,0.0
27111,2,9,20,19.5333,473.17708503703705,0.0,0.0
27112,2,9,20,19.55,475.5763680000001,0.0,0.0
27113,2,9,20,19.5667,477.93515318518524,0.0,0.0
27114,2,9,20,19.5833,479.92037037037045,0.0,0.0
27115,2,9,20,19.6,481.283088,0.0,0.0
27116,2,9,20,19.6167,481.8585131851852,0.0,0.0
27117,2,9,20,19.6333,481.56599170370373,0.0,0.0
27118,2,9,20,19.65,480.40900800000003,0.0,0.0
27119,2,9,20,19.6667,478.4751851851852,0.0,0.0
27120,2,9,20,19.6833,475.936285037037,0.0,0.0
27121,2,9,20,19.7,473.04820800000005,0.0,0.0
27122,2,9,20,19.7167,470.15099318518514,0.0,0.0
27123,2,9,20,19.7333,467.6688183703704,0.0,0.0
27124,2,9,20,19.75,466.11,0.0,0.0
27125,2,9,20,19.7667,466.26312770370373,0.0,0.0
27126,2,9,20,19.7833,467.9623543703704,0.0,0.0
27127,2,9,20,19.8,470.4461440000001,0.0,0.0
27128,2,9,20,19.8167,473.08455881481495,0.0,0.0
27129,2,9,20,19.8333,475.37925925925936,0.0,0.0
27130,2,9,20,19.85,476.96350400000006,0.0,0.0
27131,2,9,20,19.8667,477.6021499259259,0.0,0.0
27132,2,9,20,19.8833,477.19165214814814,0.0,0.0
27133,2,9,20,19.9,475.76006400000006,0.0,0.0
27134,2,9,20,19.9167,473.4670370370371,0.0,0.0
27135,2,9,20,19.9333,470.60382103703705,0.0,0.0
27136,2,9,20,19.95,467.593264,0.0,0.0
27137,2,9,20,19.9667,464.98981214814813,0.0,0.0
27138,2,9,20,19.9833,463.47950992592587,0.0,0.0
27139,2,9,20,20.0,463.88,0.0,0.0
27140,2,9,21,20.0167,464.790555654321,0.0,0.0
27141,2,9,21,20.0333,464.5353378765433,0.0,0.0
27142,2,9,21,20.05,463.56012800000013,0.0,0.0
27143,2,9,21,20.0667,462.2441852839507,0.0,0.0
27144,2,9,21,20.0833,460.9002469135803,0.0,0.0
27145,2,9,21,20.1,459.7745280000001,0.0,0.0
27146,2,9,21,20.1167,459.0467215802469,0.0,0.0
27147,2,9,21,20.1333,458.829998617284,0.0,0.0
27148,2,9,21,20.15,459.17100800000003,0.0,0.0
27149,2,9,21,20.1667,460.0498765432099,0.0,0.0
27150,2,9,21,20.1833,461.3802089876543,0.0,0.0
27151,2,9,21,20.2,463.009088,0.0,0.0
27152,2,9,21,20.2167,464.7170741728395,0.0,0.0
27153,2,9,21,20.2333,466.21820602469137,0.0,0.0
27154,2,9,21,20.25,467.16,0.0,0.0
27155,2,9,21,20.2667,468.1148126419753,0.0,0.0
27156,2,9,21,20.2833,469.5305015308642,0.0,0.0
27157,2,9,21,20.3,470.90494400000006,0.0,0.0
27158,2,9,21,20.3167,471.85201856790144,0.0,0.0
27159,2,9,21,20.3333,472.10160493827175,0.0,0.0
27160,2,9,21,20.35,471.4995840000001,0.0,0.0
27161,2,9,21,20.3667,470.0078378271605,0.0,0.0
27162,2,9,21,20.3833,467.7042496790123,0.0,0.0
27163,2,9,21,20.4,464.7827040000001,0.0,0.0
27164,2,9,21,20.4167,461.55308641975313,0.0,0.0
27165,2,9,21,20.4333,458.44128375308645,0.0,0.0
27166,2,9,21,20.45,455.989184,0.0,0.0
27167,2,9,21,20.4667,454.85467634567897,0.0,0.0
27168,2,9,21,20.4833,455.81165116049385,0.0,0.0
27169,2,9,21,20.5,459.75,0.0,0.0
27170,2,9,21,20.5167,463.09050607407414,0.0,0.0
27171,2,9,21,20.5333,462.71454162962965,0.0,0.0
27172,2,9,21,20.55,460.10379200000017,0.0,0.0
27173,2,9,21,20.5667,456.4918216296298,0.0,0.0
27174,2,9,21,20.5833,452.8640740740742,0.0,0.0
27175,2,9,21,20.6,449.95787200000007,0.0,0.0
27176,2,9,21,20.6167,448.2624171851852,0.0,0.0
27177,2,9,21,20.6333,448.01879051851853,0.0,0.0
27178,2,9,21,20.65,449.21995200000003,0.0,0.0
27179,2,9,21,20.6667,451.61074074074077,0.0,0.0
27180,2,9,21,20.6833,454.687874962963,0.0,0.0
27181,2,9,21,20.7,457.699952,0.0,0.0
27182,2,9,21,20.7167,459.6474482962963,0.0,0.0
27183,2,9,21,20.7333,459.2827194074074,0.0,0.0
27184,2,9,21,20.75,455.11,0.0,0.0
27185,2,9,21,20.7667,450.0322544197531,0.0,0.0
27186,2,9,21,20.7833,447.52535367901237,0.0,0.0
27187,2,9,21,20.8,446.84236800000014,0.0,0.0
27188,2,9,21,20.8167,447.33712256790136,0.0,0.0
27189,2,9,21,20.8333,448.46419753086434,0.0,0.0
27190,2,9,21,20.85,449.7789280000001,0.0,0.0
27191,2,9,21,20.8667,450.93740404938274,0.0,0.0
27192,2,9,21,20.8833,451.69647071604936,0.0,0.0
27193,2,9,21,20.9,451.91372800000005,0.0,0.0
27194,2,9,21,20.9167,451.5475308641976,0.0,0.0
27195,2,9,21,20.9333,450.65698923456785,0.0,0.0
27196,2,9,21,20.95,449.401968,0.0,0.0
27197,2,9,21,20.9667,448.0430870123457,0.0,0.0
27198,2,9,21,20.9833,446.94172108641976,0.0,0.0
27199,2,9,21,21.0,446.56,0.0,0.0
27200,2,9,22,21.0167,446.70306291358025,0.0,0.0
27201,2,9,22,21.0333,446.8091843950618,0.0,0.0
27202,2,9,22,21.05,446.8616960000001,0.0,0.0
27203,2,9,22,21.0667,446.84917254321,0.0,0.0
27204,2,9,22,21.0833,446.76543209876553,0.0,0.0
27205,2,9,22,21.1,446.6095360000001,0.0,0.0
27206,2,9,22,21.1167,446.3857888395062,0.0,0.0
27207,2,9,22,21.1333,446.1037384691358,0.0,0.0
27208,2,9,22,21.15,445.7781760000001,0.0,0.0
27209,2,9,22,21.1667,445.42913580246915,0.0,0.0
27210,2,9,22,21.1833,445.0818955061728,0.0,0.0
27211,2,9,22,21.2,444.766976,0.0,0.0
27212,2,9,22,21.2167,444.52014143209874,0.0,0.0
27213,2,9,22,21.2333,444.38239920987655,0.0,0.0
27214,2,9,22,21.25,444.4,0.0,0.0
27215,2,9,22,21.2667,444.6035652345679,0.0,0.0
27216,2,9,22,21.2833,444.9336067160494,0.0,0.0
27217,2,9,22,21.3,445.30798400000015,0.0,0.0
27218,2,9,22,21.3167,445.65901116049395,0.0,0.0
27219,2,9,22,21.3333,445.93345679012356,0.0,0.0
27220,2,9,22,21.35,446.09254400000003,0.0,0.0
27221,2,9,22,21.3667,446.1119504197531,0.0,0.0
27222,2,9,22,21.3833,445.9818081975309,0.0,0.0
27223,2,9,22,21.4,445.7067040000001,0.0,0.0
27224,2,9,22,21.4167,445.30567901234576,0.0,0.0
27225,2,9,22,21.4333,444.81222893827163,0.0,0.0
27226,2,9,22,21.45,444.27430400000003,0.0,0.0
27227,2,9,22,21.4667,443.7543089382716,0.0,0.0
27228,2,9,22,21.4833,443.3291030123457,0.0,0.0
27229,2,9,22,21.5,443.09,0.0,0.0
27230,2,9,22,21.5167,442.9607968395062,0.0,0.0
27231,2,9,22,21.5333,442.7479760987655,0.0,0.0
27232,2,9,22,21.55,442.39862400000015,0.0,0.0
27233,2,9,22,21.5667,441.87703091358037,0.0,0.0
27234,2,9,22,21.5833,441.16469135802487,0.0,0.0
27235,2,9,22,21.6,440.260304,0.0,0.0
27236,2,9,22,21.6167,439.179771654321,0.0,0.0
27237,2,9,22,21.6333,437.95620128395063,0.0,0.0
27238,2,9,22,21.65,436.63990400000006,0.0,0.0
27239,2,9,22,21.6667,435.2983950617284,0.0,0.0
27240,2,9,22,21.6833,434.01639387654325,0.0,0.0
27241,2,9,22,21.7,432.895824,0.0,0.0
27242,2,9,22,21.7167,432.05581313580245,0.0,0.0
27243,2,9,22,21.7333,431.6326931358024,0.0,0.0
27244,2,9,22,21.75,431.78,0.0,0.0
27245,2,9,22,21.7667,432.61430656790117,0.0,0.0
27246,2,9,22,21.7833,433.79865323456795,0.0,0.0
27247,2,9,22,21.8,434.9044320000001,0.0,0.0
27248,2,9,22,21.8167,435.6060369382717,0.0,0.0
27249,2,9,22,21.8333,435.6808641975309,0.0,0.0
27250,2,9,22,21.85,435.009312,0.0,0.0
27251,2,9,22,21.8667,433.5747806419753,0.0,0.0
27252,2,9,22,21.8833,431.4636724938272,0.0,0.0
27253,2,9,22,21.9,428.86539200000004,0.0,0.0
27254,2,9,22,21.9167,426.0723456790124,0.0,0.0
27255,2,9,22,21.9333,423.4799421234568,0.0,0.0
27256,2,9,22,21.95,421.586592,0.0,0.0
27257,2,9,22,21.9667,420.9937080493827,0.0,0.0
27258,2,9,22,21.9833,422.40570508641974,0.0,0.0
27259,2,9,22,22.0,426.63,0.0,0.0
27260,2,9,23,22.0167,430.14100898765435,0.0,0.0
27261,2,9,23,22.0333,429.85711861728396,0.0,0.0
27262,2,9,23,22.05,427.17340800000005,0.0,0.0
27263,2,9,23,22.0667,423.2668963950618,0.0,0.0
27264,2,9,23,22.0833,419.09654320987664,0.0,0.0
27265,2,9,23,22.1,415.4032480000001,0.0,0.0
27266,2,9,23,22.1167,412.70985046913574,0.0,0.0
27267,2,9,23,22.1333,411.32113046913577,0.0,0.0
27268,2,9,23,22.15,411.3238080000001,0.0,0.0
27269,2,9,23,22.1667,412.58654320987654,0.0,0.0
27270,2,9,23,22.1833,414.7599363950618,0.0,0.0
27271,2,9,23,22.2,417.276528,0.0,0.0
27272,2,9,23,22.2167,419.35079861728394,0.0,0.0
27273,2,9,23,22.2333,419.97916898765436,0.0,0.0
27274,2,9,23,22.25,417.94,0.0,0.0
27275,2,9,23,22.2667,415.184218271605,0.0,0.0
27276,2,9,23,22.2833,414.1429116049383,0.0,0.0
27277,2,9,23,22.3,414.21736000000004,0.0,0.0
27278,2,9,23,22.3167,414.89713975308655,0.0,0.0
27279,2,9,23,22.3333,415.7601234567902,0.0,0.0
27280,2,9,23,22.35,416.47248,0.0,0.0
27281,2,9,23,22.3667,416.78867456790124,0.0,0.0
27282,2,9,23,22.3833,416.5514686419753,0.0,0.0
27283,2,9,23,22.4,415.69192000000004,0.0,0.0
27284,2,9,23,22.4167,414.22938271604943,0.0,0.0
27285,2,9,23,22.4333,412.27150716049385,0.0,0.0
27286,2,9,23,22.45,410.01424000000003,0.0,0.0
27287,2,9,23,22.4667,407.74182419753083,0.0,0.0
27288,2,9,23,22.4833,405.8267990123457,0.0,0.0
27289,2,9,23,22.5,404.73,0.0,0.0
27290,2,9,23,22.5167,404.42084800000003,0.0,0.0
27291,2,9,23,22.5333,404.3835087407408,0.0,0.0
27292,2,9,23,22.55,404.4374880000001,0.0,0.0
27293,2,9,23,22.5667,404.4400657777779,0.0,0.0
27294,2,9,23,22.5833,404.28629629629637,0.0,0.0
27295,2,9,23,22.6,403.90900800000003,0.0,0.0
27296,2,9,23,22.6167,403.27880355555556,0.0,0.0
27297,2,9,23,22.6333,402.40405985185186,0.0,0.0
27298,2,9,23,22.65,401.3309280000001,0.0,0.0
27299,2,9,23,22.6667,400.1433333333333,0.0,0.0
27300,2,9,23,22.6833,398.9629754074074,0.0,0.0
27301,2,9,23,22.7,397.94932800000004,0.0,0.0
27302,2,9,23,22.7167,397.2996391111111,0.0,0.0
27303,2,9,23,22.7333,397.24893096296296,0.0,0.0
27304,2,9,23,22.75,398.07,0.0,0.0
27305,2,9,23,22.7667,398.6085447901235,0.0,0.0
27306,2,9,23,22.7833,397.96683516049393,0.0,0.0
27307,2,9,23,22.8,396.74492800000013,0.0,0.0
27308,2,9,23,22.8167,395.4283107160495,0.0,0.0
27309,2,9,23,22.8333,394.387901234568,0.0,0.0
27310,2,9,23,22.85,393.880048,0.0,0.0
27311,2,9,23,22.8667,394.04652997530866,0.0,0.0
27312,2,9,23,22.8833,394.9145566419753,0.0,0.0
27313,2,9,23,22.9,396.396768,0.0,0.0
27314,2,9,23,22.9167,398.29123456790126,0.0,0.0
27315,2,9,23,22.9333,400.28145738271604,0.0,0.0
27316,2,9,23,22.95,401.936368,0.0,0.0
27317,2,9,23,22.9667,402.71032849382715,0.0,0.0
27318,2,9,23,22.9833,401.9431314567901,0.0,0.0
27319,2,9,23,23.0,398.86,0.0,0.0
27320,2,9,24,23.0167,395.09408395061723,0.0,0.0
27321,2,9,24,23.0333,392.5438558024692,0.0,0.0
27322,2,9,24,23.05,390.8025600000001,0.0,0.0
27323,2,9,24,23.0667,389.527393580247,0.0,0.0
27324,2,9,24,23.0833,388.43950617283963,0.0,0.0
27325,2,9,24,23.1,387.32400000000007,0.0,0.0
27326,2,9,24,23.1167,386.0299298765431,0.0,0.0
27327,2,9,24,23.1333,384.4703032098766,0.0,0.0
27328,2,9,24,23.15,382.62208000000004,0.0,0.0
27329,2,9,24,23.1667,380.5261728395062,0.0,0.0
27330,2,9,24,23.1833,378.28744691358025,0.0,0.0
27331,2,9,24,23.2,376.07472,0.0,0.0
27332,2,9,24,23.2167,374.1207624691358,0.0,0.0
27333,2,9,24,23.2333,372.7222972839506,0.0,0.0
27334,2,9,24,23.25,372.24,0.0,0.0
27335,2,9,24,23.2667,372.7611863703704,0.0,0.0
27336,2,9,24,23.2833,373.8632248888889,0.0,0.0
27337,2,9,24,23.3,375.22473600000006,0.0,0.0
27338,2,9,24,23.3167,376.58154192592605,0.0,0.0
27339,2,9,24,23.3333,377.7266666666668,0.0,0.0
27340,2,9,24,23.35,378.51033600000005,0.0,0.0
27341,2,9,24,23.3667,378.8399774814815,0.0,0.0
27342,2,9,24,23.3833,378.6802204444445,0.0,0.0
27343,2,9,24,23.4,378.052896,0.0,0.0
27344,2,9,24,23.4167,377.03703703703707,0.0,0.0
27345,2,9,24,23.4333,375.76887822222227,0.0,0.0
27346,2,9,24,23.45,374.44185600000003,0.0,0.0
27347,2,9,24,23.4667,373.30660859259257,0.0,0.0
27348,2,9,24,23.4833,372.670976,0.0,0.0
27349,2,9,24,23.5,372.9,0.0,0.0
27350,2,9,24,23.5167,373.2083188148148,0.0,0.0
27351,2,9,24,23.5333,372.7630447407408,0.0,0.0
27352,2,9,24,23.55,371.8757440000001,0.0,0.0
27353,2,9,24,23.5667,370.81386548148157,0.0,0.0
27354,2,9,24,23.5833,369.8007407407409,0.0,0.0
27355,2,9,24,23.6,369.01558400000005,0.0,0.0
27356,2,9,24,23.6167,368.59349214814813,0.0,0.0
27357,2,9,24,23.6333,368.62544474074076,0.0,0.0
27358,2,9,24,23.65,369.15830400000004,0.0,0.0
27359,2,9,24,23.6667,370.19481481481483,0.0,0.0
27360,2,9,24,23.6833,371.69360474074074,0.0,0.0
27361,2,9,24,23.7,373.56918400000006,0.0,0.0
27362,2,9,24,23.7167,375.69194548148147,0.0,0.0
27363,2,9,24,23.7333,377.88816474074076,0.0,0.0
27364,2,9,24,23.75,379.94,0.0,0.0
27365,2,9,24,23.7667,381.2825161481482,0.0,0.0
27366,2,9,24,23.7833,381.6779176296297,0.0,0.0
27367,2,9,24,23.8,381.3558080000001,0.0,0.0
27368,2,9,24,23.8167,380.52155614814825,0.0,0.0
27369,2,9,24,23.8333,379.35629629629636,0.0,0.0
27370,2,9,24,23.85,378.01692800000006,0.0,0.0
27371,2,9,24,23.8667,376.6361161481482,0.0,0.0
27372,2,9,24,23.8833,375.322290962963,0.0,0.0
27373,2,9,24,23.9,374.15964800000006,0.0,0.0
27374,2,9,24,23.9167,373.2081481481481,0.0,0.0
27375,2,9,24,23.9333,372.50351762962964,0.0,0.0
27376,2,9,24,23.95,372.05724799999996,0.0,0.0
27377,2,9,24,23.9667,371.8565961481481,0.0,0.0
27378,2,9,24,23.9833,371.8645842962963,0.0,0.0
27379,2,9,24,24.0,372.02,0.0,0.0
27380,2,10,1,0.0,347.56,0.0,0.0
27381,2,10,1,0.0167,348.9922652839506,0.0,0.0
27382,2,10,1,0.0333,348.6125882469136,0.0,0.0
27383,2,10,1,0.05,347.0890080000001,0.0,0.0
27384,2,10,1,0.0667,344.986561580247,0.0,0.0
27385,2,10,1,0.0833,342.7672839506173,0.0,0.0
27386,2,10,1,0.1,340.79020800000006,0.0,0.0
