id,plant_id,timestep,timestep_fractional,discharge,spill,bypass,controlled_inflow,controlled_outflow
3662,49921,5,4.6,0.0,0.0,0.0,0.0,0.0
3663,49921,5,4.7,0.0,0.0,0.0,0.0,0.0
3664,49921,5,4.8,0.0,0.0,0.0,0.0,0.0
3665,49921,5,4.9,0.0,0.0,0.0,0.0,0.0
3666,49921,5,5.0,0.0,0.0,0.0,0.0,0.0
3667,49921,6,5.1,0.0,0.0,0.0,0.0,0.0
3668,49921,6,5.2,0.0,0.0,0.0,0.0,0.0
3669,49921,6,5.3,0.0,0.0,0.0,0.0,0.0
3670,49921,6,5.4,0.0,0.0,0.0,0.0,0.0
3671,49921,6,5.5,0.0,0.0,0.0,0.0,0.0
3672,49921,6,5.6,0.0,0.0,0.0,0.0,0.0
3673,49921,6,5.7,0.0,0.0,0.0,0.0,0.0
3674,49921,6,5.8,0.0,0.0,0.0,0.0,0.0
3675,49921,6,5.9,0.0,0.0,0.0,0.0,0.0
3676,49921,6,6.0,0.0,0.0,0.0,0.0,0.0
3677,49921,7,6.1,0.0,0.0,0.0,0.0,0.0
3678,49921,7,6.2,0.0,0.0,0.0,0.0,0.0
3679,49921,7,6.3,0.0,0.0,0.0,0.0,0.0
3680,49921,7,6.4,0.0,0.0,0.0,0.0,0.0
3681,49921,7,6.5,0.0,0.0,0.0,0.0,0.0
3682,49921,7,6.6,0.0,0.0,0.0,0.0,0.0
3683,49921,7,6.7,0.0,0.0,0.0,0.0,0.0
3684,49921,7,6.8,0.0,0.0,0.0,0.0,0.0
3685,49921,7,6.9,0.0,0.0,0.0,0.0,0.0
3686,49921,7,7.0,0.0,0.0,0.0,0.0,0.0
3687,49921,8,7.1,0.0,0.0,0.0,0.0,0.0
3688,49921,8,7.2,0.0,0.0,0.0,0.0,0.0
3689,49921,8,7.3,0.0,0.0,0.0,0.0,0.0
3690,49921,8,7.4,0.0,0.0,0.0,0.0,0.0
3691,49921,8,7.5,0.0,0.0,0.0,0.0,0.0
3692,49921,8,7.6,0.0,0.0,0.0,0.0,0.0
3693,49921,8,7.7,0.0,0.0,0.0,0.0,0.0
3694,49921,8,7.8,0.0,0.0,0.0,0.0,0.0
3695,49921,8,7.9,0.0,0.0,0.0,0.0,0.0
3696,49921,8,8.0,0.0,0.0,0.0,0.0,0.0
3697,49921,9,8.1,0.0,0.0,0.0,0.0,0.0
3698,49921,9,8.2,0.0,0.0,0.0,0.0,0.0
3699,49921,9,8.3,0.0,0.0,0.0,0.0,0.0
3700,49921,9,8.4,0.0,0.0,0.0,0.0,0.0
3701,49921,9,8.5,0.0,0.0,0.0,0.0,0.0
3702,49921,9,8.6,0.0,0.0,0.0,0.0,0.0
3703,49921,9,8.7,0.0,0.0,0.0,0.0,0.0
3704,49921,9,8.8,0.0,0.0,0.0,0.0,0.0
3705,49921,9,8.9,0.0,0.0,0.0,0.0,0.0
3706,49921,9,9.0,0.0,0.0,0.0,0.0,0.0
3707,49921,10,9.1,0.0,0.0,0.0,0.0,0.0
3708,49921,10,9.2,0.0,0.0,0.0,0.0,0.0
3709,49921,10,9.3,0.0,0.0,0.0,0.0,0.0
3710,49921,10,9.4,0.0,0.0,0.0,0.0,0.0
3711,49921,10,9.5,0.0,0.0,0.0,0.0,0.0
3712,49921,10,9.6,0.0,0.0,0.0,0.0,0.0
3713,49921,10,9.7,0.0,0.0,0.0,0.0,0.0
3714,49921,10,9.8,0.0,0.0,0.0,0.0,0.0
3715,49921,10,9.9,0.0,0.0,0.0,0.0,0.0
3716,49921,10,10.0,0.0,0.0,0.0,0.0,0.0
