id,areas_fk,plant_id,timestep,b,scenario,area,fuel_type,production,up_activation,down_activation
12183,21,49924,21,0,3,3,Hydro,175.0,0.0,0.0
12184,21,49924,21,1,1,3,Hydro,175.0,0.0,0.0
12185,21,49924,21,1,2,3,Hydro,175.0,0.0,0.0
12186,21,49924,21,1,3,3,Hydro,175.0,0.0,0.0
12187,21,49924,21,2,1,3,Hydro,175.0,0.0,0.0
12188,21,49924,21,2,2,3,Hydro,175.0,0.0,0.0
12189,21,49924,21,2,3,3,Hydro,175.0,0.0,0.0
12190,21,49924,21,3,1,3,Hydro,175.0,0.0,0.0
12191,21,49924,21,3,2,3,Hydro,175.0,0.0,0.0
12192,21,49924,21,3,3,3,Hydro,175.0,0.0,0.0
12193,21,49924,21,4,1,3,Hydro,144.86,0.0,0.0
12194,21,49924,21,4,2,3,Hydro,144.86,0.0,0.0
12195,21,49924,21,4,3,3,Hydro,144.86,0.0,0.0
12196,21,49925,21,0,1,3,Hydro,10.18,0.0,0.0
12197,21,49925,21,0,2,3,Hydro,10.18,0.0,0.0
12198,21,49925,21,0,3,3,Hydro,10.18,0.0,0.0
12199,21,49925,21,1,1,3,Hydro,0.0,0.0,0.0
12200,21,49925,21,1,2,3,Hydro,0.0,0.0,0.0
12201,21,49925,21,1,3,3,Hydro,0.0,0.0,0.0
12202,21,49925,21,2,1,3,Hydro,0.0,0.0,0.0
12203,21,49925,21,2,2,3,Hydro,0.0,0.0,0.0
12204,21,49925,21,2,3,3,Hydro,0.0,0.0,0.0
12205,21,49925,21,3,1,3,Hydro,0.0,0.0,0.0
12206,21,49925,21,3,2,3,Hydro,0.0,0.0,0.0
12207,21,49925,21,3,3,3,Hydro,0.0,0.0,0.0
12208,21,49925,21,4,1,3,Hydro,0.0,0.0,0.0
12209,21,49925,21,4,2,3,Hydro,0.0,0.0,0.0
12210,21,49925,21,4,3,3,Hydro,0.0,0.0,0.0
12211,21,49927,21,0,1,3,Hydro,24.99,0.0,0.0
12212,21,49927,21,0,2,3,Hydro,24.99,0.0,0.0
12213,21,49927,21,0,3,3,Hydro,24.99,0.0,0.0
12214,21,49927,21,1,1,3,Hydro,24.99,0.0,0.0
12215,21,49927,21,1,2,3,Hydro,24.99,0.0,0.0
12216,21,49927,21,1,3,3,Hydro,24.99,0.0,0.0
12217,21,49927,21,2,1,3,Hydro,24.99,0.0,0.0
12218,21,49927,21,2,2,3,Hydro,24.99,0.0,0.0
12219,21,49927,21,2,3,3,Hydro,24.99,0.0,0.0
12220,21,49927,21,3,1,3,Hydro,24.99,0.0,0.0
12221,21,49927,21,3,2,3,Hydro,24.99,0.0,0.0
12222,21,49927,21,3,3,3,Hydro,24.99,0.0,0.0
12223,21,49927,21,4,1,3,Hydro,24.99,0.0,0.0
12224,21,49927,21,4,2,3,Hydro,24.99,0.0,0.0
12225,21,49927,21,4,3,3,Hydro,24.99,0.0,0.0
12226,21,49928,21,0,1,3,Hydro,2.49,0.0,0.0
12227,21,49928,21,0,2,3,Hydro,2.49,0.0,0.0
12228,21,49928,21,0,3,3,Hydro,2.49,0.0,0.0
12229,21,49928,21,1,1,3,Hydro,2.49,0.0,0.0
12230,21,49928,21,1,2,3,Hydro,2.49,0.0,0.0
12231,21,49928,21,1,3,3,Hydro,2.49,0.0,0.0
12232,21,49928,21,2,1,3,Hydro,2.49,0.0,0.0
12233,21,49928,21,2,2,3,Hydro,2.49,0.0,0.0
12234,21,49928,21,2,3,3,Hydro,2.49,0.0,0.0
12235,21,49928,21,3,1,3,Hydro,2.49,0.0,0.0
12236,21,49928,21,3,2,3,Hydro,2.49,0.0,0.0
12237,21,49928,21,3,3,3,Hydro,2.49,0.0,0.0
12238,21,49928,21,4,1,3,Hydro,2.49,0.0,0.0
12239,21,49928,21,4,2,3,Hydro,2.49,0.0,0.0
12240,21,49928,21,4,3,3,Hydro,2.49,0.0,0.0
12241,21,49929,21,0,1,3,Hydro,0.0,0.0,0.0
12242,21,49929,21,0,2,3,Hydro,0.0,0.0,0.0
12243,21,49929,21,0,3,3,Hydro,0.0,0.0,0.0
12244,21,49929,21,1,1,3,Hydro,0.0,0.0,0.0
12245,21,49929,21,1,2,3,Hydro,0.0,0.0,0.0
12246,21,49929,21,1,3,3,Hydro,0.0,0.0,0.0
12247,21,49929,21,2,1,3,Hydro,0.0,0.0,0.0
12248,21,49929,21,2,2,3,Hydro,0.0,0.0,0.0
12249,21,49929,21,2,3,3,Hydro,0.0,0.0,0.0
12250,21,49929,21,3,1,3,Hydro,0.0,0.0,0.0
12251,21,49929,21,3,2,3,Hydro,0.0,0.0,0.0
12252,21,49929,21,3,3,3,Hydro,0.0,0.0,0.0
12253,21,49929,21,4,1,3,Hydro,0.0,0.0,0.0
12254,21,49929,21,4,2,3,Hydro,0.0,0.0,0.0
12255,21,49929,21,4,3,3,Hydro,0.0,0.0,0.0
12256,21,49930,21,0,1,3,Hydro,0.0,0.0,0.0
12257,21,49930,21,0,2,3,Hydro,0.0,0.0,0.0
12258,21,49930,21,0,3,3,Hydro,0.0,0.0,0.0
12259,21,49930,21,1,1,3,Hydro,0.0,0.0,0.0
12260,21,49930,21,1,2,3,Hydro,0.0,0.0,0.0
12261,21,49930,21,1,3,3,Hydro,0.0,0.0,0.0
12262,21,49930,21,2,1,3,Hydro,0.0,0.0,0.0
12263,21,49930,21,2,2,3,Hydro,0.0,0.0,0.0
12264,21,49930,21,2,3,3,Hydro,0.0,0.0,0.0
12265,21,49930,21,3,1,3,Hydro,0.0,0.0,0.0
12266,21,49930,21,3,2,3,Hydro,0.0,0.0,0.0
12267,21,49930,21,3,3,3,Hydro,0.0,0.0,0.0
12268,21,49930,21,4,1,3,Hydro,0.0,0.0,0.0
12269,21,49930,21,4,2,3,Hydro,0.0,0.0,0.0
12270,21,49930,21,4,3,3,Hydro,0.0,0.0,0.0
12271,21,49931,21,0,1,3,Hydro,0.0,0.0,0.0
12272,21,49931,21,0,2,3,Hydro,0.0,0.0,0.0
12273,21,49931,21,0,3,3,Hydro,0.0,0.0,0.0
12274,21,49931,21,1,1,3,Hydro,0.0,0.0,0.0
12275,21,49931,21,1,2,3,Hydro,0.0,0.0,0.0
12276,21,49931,21,1,3,3,Hydro,0.0,0.0,0.0
12277,21,49931,21,2,1,3,Hydro,0.0,0.0,0.0
12278,21,49931,21,2,2,3,Hydro,0.0,0.0,0.0
12279,21,49931,21,2,3,3,Hydro,0.0,0.0,0.0
12280,21,49931,21,3,1,3,Hydro,0.0,0.0,0.0
12281,21,49931,21,3,2,3,Hydro,0.0,0.0,0.0
12282,21,49931,21,3,3,3,Hydro,0.0,0.0,0.0
12283,21,49931,21,4,1,3,Hydro,0.0,0.0,0.0
12284,21,49931,21,4,2,3,Hydro,0.0,0.0,0.0
12285,21,49931,21,4,3,3,Hydro,0.0,0.0,0.0
12286,22,1,22,0,1,1,Thermal,0.0,0.0,0.0
12287,22,1,22,0,2,1,Thermal,0.0,0.0,0.0
12288,22,1,22,0,3,1,Thermal,0.0,0.0,0.0
12289,22,1,22,1,1,1,Thermal,0.0,0.0,0.0
12290,22,1,22,1,2,1,Thermal,0.0,0.0,0.0
12291,22,1,22,1,3,1,Thermal,0.0,0.0,0.0
12292,22,1,22,2,1,1,Thermal,0.0,0.0,0.0
12293,22,1,22,2,2,1,Thermal,0.0,0.0,0.0
12294,22,1,22,2,3,1,Thermal,0.0,0.0,0.0
12295,22,1,22,3,1,1,Thermal,0.0,0.0,0.0
12296,22,1,22,3,2,1,Thermal,0.0,0.0,0.0
12297,22,1,22,3,3,1,Thermal,0.0,0.0,0.0
12298,22,1,22,4,1,1,Thermal,0.0,0.0,0.0
12299,22,1,22,4,2,1,Thermal,0.0,0.0,0.0
12300,22,1,22,4,3,1,Thermal,0.0,0.0,0.0
12301,22,2,22,0,1,1,Thermal,19.99,0.0,0.0
12302,22,2,22,0,2,1,Thermal,8.0,0.0,11.99
12303,22,2,22,0,3,1,Thermal,8.0,0.0,11.99
12304,22,2,22,1,1,1,Thermal,19.99,0.0,0.0
12305,22,2,22,1,2,1,Thermal,8.0,0.0,11.99
12306,22,2,22,1,3,1,Thermal,8.0,0.0,11.99
12307,22,2,22,2,1,1,Thermal,19.99,0.0,0.0
12308,22,2,22,2,2,1,Thermal,8.0,0.0,11.99
12309,22,2,22,2,3,1,Thermal,8.0,0.0,11.99
12310,22,2,22,3,1,1,Thermal,19.99,0.0,0.0
12311,22,2,22,3,2,1,Thermal,8.0,0.0,11.99
12312,22,2,22,3,3,1,Thermal,8.0,0.0,11.99
12313,22,2,22,4,1,1,Thermal,19.99,0.0,0.0
12314,22,2,22,4,2,1,Thermal,8.0,0.0,11.99
12315,22,2,22,4,3,1,Thermal,8.0,0.0,11.99
12316,22,3,22,0,1,1,Thermal,75.99,0.0,0.0
12317,22,3,22,0,2,1,Thermal,75.99,0.0,0.0
12318,22,3,22,0,3,1,Thermal,75.99,0.0,0.0
12319,22,3,22,1,1,1,Thermal,75.99,0.0,0.0
12320,22,3,22,1,2,1,Thermal,75.99,0.0,0.0
12321,22,3,22,1,3,1,Thermal,75.99,0.0,0.0
12322,22,3,22,2,1,1,Thermal,75.99,0.0,0.0
12323,22,3,22,2,2,1,Thermal,75.99,0.0,0.0
12324,22,3,22,2,3,1,Thermal,75.99,0.0,0.0
12325,22,3,22,3,1,1,Thermal,75.99,0.0,0.0
12326,22,3,22,3,2,1,Thermal,75.99,0.0,0.0
12327,22,3,22,3,3,1,Thermal,75.99,0.0,0.0
12328,22,3,22,4,1,1,Thermal,75.99,0.0,0.0
12329,22,3,22,4,2,1,Thermal,75.99,0.0,0.0
12330,22,3,22,4,3,1,Thermal,75.99,0.0,0.0
12331,22,4,22,0,1,1,Thermal,75.99,0.0,0.0
12332,22,4,22,0,2,1,Thermal,75.99,0.0,0.0
12333,22,4,22,0,3,1,Thermal,75.99,0.0,0.0
12334,22,4,22,1,1,1,Thermal,75.99,0.0,0.0
12335,22,4,22,1,2,1,Thermal,75.99,0.0,0.0
12336,22,4,22,1,3,1,Thermal,75.99,0.0,0.0
12337,22,4,22,2,1,1,Thermal,75.99,0.0,0.0
12338,22,4,22,2,2,1,Thermal,75.99,0.0,0.0
12339,22,4,22,2,3,1,Thermal,75.99,0.0,0.0
12340,22,4,22,3,1,1,Thermal,75.99,0.0,0.0
12341,22,4,22,3,2,1,Thermal,75.99,0.0,0.0
12342,22,4,22,3,3,1,Thermal,75.99,0.0,0.0
12343,22,4,22,4,1,1,Thermal,75.99,0.0,0.0
12344,22,4,22,4,2,1,Thermal,75.99,0.0,0.0
12345,22,4,22,4,3,1,Thermal,75.99,0.0,0.0
12346,22,5,22,0,1,1,Thermal,19.99,0.0,0.0
12347,22,5,22,0,2,1,Thermal,8.0,0.0,11.99
12348,22,5,22,0,3,1,Thermal,8.0,0.0,11.99
12349,22,5,22,1,1,1,Thermal,19.99,0.0,0.0
12350,22,5,22,1,2,1,Thermal,8.0,0.0,11.99
12351,22,5,22,1,3,1,Thermal,8.0,0.0,11.99
12352,22,5,22,2,1,1,Thermal,19.99,0.0,0.0
12353,22,5,22,2,2,1,Thermal,8.0,0.0,11.99
12354,22,5,22,2,3,1,Thermal,8.0,0.0,11.99
12355,22,5,22,3,1,1,Thermal,19.99,0.0,0.0
12356,22,5,22,3,2,1,Thermal,8.0,0.0,11.99
12357,22,5,22,3,3,1,Thermal,8.0,0.0,11.99
12358,22,5,22,4,1,1,Thermal,19.99,0.0,0.0
12359,22,5,22,4,2,1,Thermal,8.0,0.0,11.99
12360,22,5,22,4,3,1,Thermal,8.0,0.0,11.99
12361,22,6,22,0,1,1,Thermal,0.0,0.0,0.0
12362,22,6,22,0,2,1,Thermal,0.0,0.0,0.0
12363,22,6,22,0,3,1,Thermal,0.0,0.0,0.0
12364,22,6,22,1,1,1,Thermal,0.0,0.0,0.0
12365,22,6,22,1,2,1,Thermal,0.0,0.0,0.0
12366,22,6,22,1,3,1,Thermal,0.0,0.0,0.0
12367,22,6,22,2,1,1,Thermal,0.0,0.0,0.0
12368,22,6,22,2,2,1,Thermal,0.0,0.0,0.0
12369,22,6,22,2,3,1,Thermal,0.0,0.0,0.0
12370,22,6,22,3,1,1,Thermal,0.0,0.0,0.0
12371,22,6,22,3,2,1,Thermal,0.0,0.0,0.0
12372,22,6,22,3,3,1,Thermal,0.0,0.0,0.0
12373,22,6,22,4,1,1,Thermal,0.0,0.0,0.0
12374,22,6,22,4,2,1,Thermal,0.0,0.0,0.0
12375,22,6,22,4,3,1,Thermal,0.0,0.0,0.0
12376,22,7,22,0,1,1,Thermal,75.99,0.0,0.0
12377,22,7,22,0,2,1,Thermal,75.99,0.0,0.0
12378,22,7,22,0,3,1,Thermal,75.99,0.0,0.0
12379,22,7,22,1,1,1,Thermal,75.99,0.0,0.0
12380,22,7,22,1,2,1,Thermal,75.99,0.0,0.0
12381,22,7,22,1,3,1,Thermal,75.99,0.0,0.0
12382,22,7,22,2,1,1,Thermal,75.99,0.0,0.0
12383,22,7,22,2,2,1,Thermal,75.99,0.0,0.0
12384,22,7,22,2,3,1,Thermal,75.99,0.0,0.0
12385,22,7,22,3,1,1,Thermal,75.99,0.0,0.0
12386,22,7,22,3,2,1,Thermal,75.99,0.0,0.0
12387,22,7,22,3,3,1,Thermal,75.99,0.0,0.0
12388,22,7,22,4,1,1,Thermal,75.99,0.0,0.0
12389,22,7,22,4,2,1,Thermal,75.99,0.0,0.0
12390,22,7,22,4,3,1,Thermal,75.99,0.0,0.0
12391,22,8,22,0,1,1,Thermal,75.99,0.0,0.0
12392,22,8,22,0,2,1,Thermal,75.99,0.0,0.0
12393,22,8,22,0,3,1,Thermal,75.99,0.0,0.0
12394,22,8,22,1,1,1,Thermal,75.99,0.0,0.0
12395,22,8,22,1,2,1,Thermal,75.99,0.0,0.0
12396,22,8,22,1,3,1,Thermal,75.99,0.0,0.0
12397,22,8,22,2,1,1,Thermal,75.99,0.0,0.0
12398,22,8,22,2,2,1,Thermal,75.99,0.0,0.0
12399,22,8,22,2,3,1,Thermal,75.99,0.0,0.0
12400,22,8,22,3,1,1,Thermal,75.99,0.0,0.0
12401,22,8,22,3,2,1,Thermal,75.99,0.0,0.0
12402,22,8,22,3,3,1,Thermal,75.99,0.0,0.0
12403,22,8,22,4,1,1,Thermal,75.99,0.0,0.0
12404,22,8,22,4,2,1,Thermal,75.99,0.0,0.0
12405,22,8,22,4,3,1,Thermal,75.99,0.0,0.0
12406,22,9,22,0,1,1,Thermal,354.99,0.0,0.0
12407,22,9,22,0,2,1,Thermal,271.23,0.0,83.76
12408,22,9,22,0,3,1,Thermal,354.99,0.0,0.0
12409,22,9,22,1,1,1,Thermal,354.99,0.0,0.0
12410,22,9,22,1,2,1,Thermal,303.44,0.0,51.55
12411,22,9,22,1,3,1,Thermal,354.99,0.0,0.0
12412,22,9,22,2,1,1,Thermal,354.99,0.0,0.0
12413,22,9,22,2,2,1,Thermal,323.74,0.0,31.25
12414,22,9,22,2,3,1,Thermal,354.99,0.0,0.0
12415,22,9,22,3,1,1,Thermal,354.99,0.0,0.0
12416,22,9,22,3,2,1,Thermal,302.21,0.0,52.78
12417,22,9,22,3,3,1,Thermal,354.99,0.0,0.0
12418,22,9,22,4,1,1,Thermal,354.99,0.0,0.0
12419,22,9,22,4,2,1,Thermal,292.51,0.0,62.48
12420,22,9,22,4,3,1,Thermal,354.99,0.0,0.0
12421,22,10,22,0,1,1,Thermal,54.99,0.0,0.0
12422,22,10,22,0,2,1,Thermal,25.62,0.0,29.37
12423,22,10,22,0,3,1,Thermal,54.99,0.0,0.0
12424,22,10,22,1,1,1,Thermal,54.99,0.0,0.0
12425,22,10,22,1,2,1,Thermal,22.0,0.0,32.99
12426,22,10,22,1,3,1,Thermal,54.99,0.0,0.0
12427,22,10,22,2,1,1,Thermal,54.99,0.0,-0.0
12428,22,10,22,2,2,1,Thermal,22.0,0.0,32.99
12429,22,10,22,2,3,1,Thermal,54.99,0.0,-0.0
12430,22,10,22,3,1,1,Thermal,54.99,0.0,0.0
12431,22,10,22,3,2,1,Thermal,22.0,0.0,32.99
12432,22,10,22,3,3,1,Thermal,54.99,0.0,0.0
12433,22,10,22,4,1,1,Thermal,54.99,0.0,0.0
12434,22,10,22,4,2,1,Thermal,38.5,0.0,16.49
12435,22,10,22,4,3,1,Thermal,54.99,0.0,0.0
12436,22,154,22,0,1,2,Wind,9.35,0.0,0.0
12437,22,154,22,0,2,2,Wind,8.65,0.0,0.0
12438,22,154,22,0,3,2,Wind,9.6,0.0,0.0
12439,22,154,22,1,1,2,Wind,8.61,0.0,0.0
12440,22,154,22,1,2,2,Wind,7.9,0.0,0.0
12441,22,154,22,1,3,2,Wind,8.76,0.0,0.0
12442,22,154,22,2,1,2,Wind,8.78,0.0,0.0
12443,22,154,22,2,2,2,Wind,8.12,0.0,0.0
12444,22,154,22,2,3,2,Wind,9.0,0.0,0.0
12445,22,154,22,3,1,2,Wind,9.31,0.0,0.0
12446,22,154,22,3,2,2,Wind,8.55,0.0,0.0
12447,22,154,22,3,3,2,Wind,9.5,0.0,0.0
12448,22,154,22,4,1,2,Wind,8.55,0.0,0.0
12449,22,154,22,4,2,2,Wind,7.89,0.0,0.0
12450,22,154,22,4,3,2,Wind,8.75,0.0,0.0
12451,22,155,22,0,1,2,Wind,62.91,0.0,0.0
12452,22,155,22,0,2,2,Wind,58.51,0.0,0.0
12453,22,155,22,0,3,2,Wind,64.87,0.0,0.0
12454,22,155,22,1,1,2,Wind,62.27,0.0,0.0
12455,22,155,22,1,2,2,Wind,57.87,0.0,0.0
12456,22,155,22,1,3,2,Wind,64.12,0.0,0.0
12457,22,155,22,2,1,2,Wind,62.28,0.0,0.0
12458,22,155,22,2,2,2,Wind,57.88,0.0,0.0
12459,22,155,22,2,3,2,Wind,64.22,0.0,0.0
12460,22,155,22,3,1,2,Wind,63.0,0.0,0.0
12461,22,155,22,3,2,2,Wind,58.62,0.0,0.0
12462,22,155,22,3,3,2,Wind,64.89,0.0,0.0
12463,22,155,22,4,1,2,Wind,62.09,0.0,0.0
12464,22,155,22,4,2,2,Wind,57.68,0.0,0.0
12465,22,155,22,4,3,2,Wind,63.99,0.0,0.0
12466,22,156,22,0,1,2,Wind,38.17,0.0,0.0
12467,22,156,22,0,2,2,Wind,35.47,0.0,0.0
12468,22,156,22,0,3,2,Wind,39.38,0.0,0.0
12469,22,156,22,1,1,2,Wind,38.9,0.0,0.0
12470,22,156,22,1,2,2,Wind,36.2,0.0,0.0
12471,22,156,22,1,3,2,Wind,40.1,0.0,0.0
12472,22,156,22,2,1,2,Wind,38.16,0.0,0.0
12473,22,156,22,2,2,2,Wind,35.46,0.0,0.0
12474,22,156,22,2,3,2,Wind,39.37,0.0,0.0
12475,22,156,22,3,1,2,Wind,38.69,0.0,0.0
12476,22,156,22,3,2,2,Wind,32.74,0.0,0.0
12477,22,156,22,3,3,2,Wind,39.89,0.0,0.0
12478,22,156,22,4,1,2,Wind,38.43,0.0,0.0
12479,22,156,22,4,2,2,Wind,35.72,0.0,0.0
12480,22,156,22,4,3,2,Wind,39.63,0.0,0.0
12481,22,157,22,0,1,2,Wind,59.65,0.0,0.0
12482,22,157,22,0,2,2,Wind,52.05,0.0,0.0
12483,22,157,22,0,3,2,Wind,61.46,0.0,0.0
12484,22,157,22,1,1,2,Wind,59.31,0.0,0.0
12485,22,157,22,1,2,2,Wind,47.91,0.0,0.0
12486,22,157,22,1,3,2,Wind,61.13,0.0,0.0
12487,22,157,22,2,1,2,Wind,59.14,0.0,0.0
12488,22,157,22,2,2,2,Wind,54.93,0.0,0.0
12489,22,157,22,2,3,2,Wind,60.9,0.0,0.0
12490,22,157,22,3,1,2,Wind,59.86,0.0,0.0
12491,22,157,22,3,2,2,Wind,0.0,0.0,0.0
12492,22,157,22,3,3,2,Wind,61.73,0.0,0.0
12493,22,157,22,4,1,2,Wind,59.05,0.0,0.0
12494,22,157,22,4,2,2,Wind,26.12,0.0,0.0
12495,22,157,22,4,3,2,Wind,60.8,0.0,0.0
12496,22,49900,22,0,1,3,Hydro,0.0,0.0,0.0
12497,22,49900,22,0,2,3,Hydro,0.0,0.0,0.0
12498,22,49900,22,0,3,3,Hydro,0.0,0.0,0.0
12499,22,49900,22,1,1,3,Hydro,0.0,0.0,0.0
12500,22,49900,22,1,2,3,Hydro,0.0,0.0,0.0
12501,22,49900,22,1,3,3,Hydro,0.0,0.0,0.0
12502,22,49900,22,2,1,3,Hydro,0.0,0.0,0.0
12503,22,49900,22,2,2,3,Hydro,0.0,0.0,0.0
12504,22,49900,22,2,3,3,Hydro,0.0,0.0,0.0
12505,22,49900,22,3,1,3,Hydro,0.0,0.0,0.0
12506,22,49900,22,3,2,3,Hydro,0.0,0.0,0.0
12507,22,49900,22,3,3,3,Hydro,0.0,0.0,0.0
12508,22,49900,22,4,1,3,Hydro,0.0,0.0,0.0
12509,22,49900,22,4,2,3,Hydro,0.0,0.0,0.0
12510,22,49900,22,4,3,3,Hydro,0.0,0.0,0.0
12511,22,49901,22,0,1,3,Hydro,11.69,5.84,0.0
12512,22,49901,22,0,2,3,Hydro,0.0,0.0,5.84
12513,22,49901,22,0,3,3,Hydro,11.69,5.84,0.0
12514,22,49901,22,1,1,3,Hydro,11.69,11.69,0.0
12515,22,49901,22,1,2,3,Hydro,0.0,0.0,0.0
12516,22,49901,22,1,3,3,Hydro,11.69,11.69,0.0
12517,22,49901,22,2,1,3,Hydro,11.69,11.69,0.0
12518,22,49901,22,2,2,3,Hydro,0.0,0.0,0.0
12519,22,49901,22,2,3,3,Hydro,0.03,0.03,0.0
12520,22,49901,22,3,1,3,Hydro,11.69,11.69,0.0
12521,22,49901,22,3,2,3,Hydro,0.0,0.0,0.0
12522,22,49901,22,3,3,3,Hydro,0.0,0.0,0.0
12523,22,49901,22,4,1,3,Hydro,11.69,11.69,0.0
12524,22,49901,22,4,2,3,Hydro,0.0,0.0,0.0
12525,22,49901,22,4,3,3,Hydro,11.69,11.69,0.0
12526,22,49902,22,0,1,3,Hydro,14.21,7.1,0.0
12527,22,49902,22,0,2,3,Hydro,0.0,0.0,7.1
12528,22,49902,22,0,3,3,Hydro,0.0,0.0,7.1
12529,22,49902,22,1,1,3,Hydro,14.21,14.21,0.0
12530,22,49902,22,1,2,3,Hydro,0.0,0.0,0.0
12531,22,49902,22,1,3,3,Hydro,0.0,0.0,0.0
12532,22,49902,22,2,1,3,Hydro,14.21,14.21,0.0
12533,22,49902,22,2,2,3,Hydro,0.0,0.0,0.0
12534,22,49902,22,2,3,3,Hydro,14.21,14.21,0.0
12535,22,49902,22,3,1,3,Hydro,14.15,14.15,0.0
12536,22,49902,22,3,2,3,Hydro,0.0,0.0,0.0
12537,22,49902,22,3,3,3,Hydro,14.21,14.21,0.0
12538,22,49902,22,4,1,3,Hydro,14.21,14.21,0.0
12539,22,49902,22,4,2,3,Hydro,0.0,0.0,0.0
12540,22,49902,22,4,3,3,Hydro,14.21,14.21,0.0
12541,22,49903,22,0,1,3,Hydro,14.19,8.78,0.0
12542,22,49903,22,0,2,3,Hydro,0.0,0.0,5.4
12543,22,49903,22,0,3,3,Hydro,14.19,8.78,0.0
12544,22,49903,22,1,1,3,Hydro,17.56,17.56,0.0
12545,22,49903,22,1,2,3,Hydro,0.0,0.0,0.0
12546,22,49903,22,1,3,3,Hydro,17.56,17.56,0.0
12547,22,49903,22,2,1,3,Hydro,18.79,18.79,0.0
12548,22,49903,22,2,2,3,Hydro,0.0,0.0,0.0
12549,22,49903,22,2,3,3,Hydro,18.79,18.79,0.0
12550,22,49903,22,3,1,3,Hydro,15.04,15.04,0.0
12551,22,49903,22,3,2,3,Hydro,0.0,0.0,0.0
12552,22,49903,22,3,3,3,Hydro,15.04,15.04,0.0
12553,22,49903,22,4,1,3,Hydro,9.4,9.4,0.0
12554,22,49903,22,4,2,3,Hydro,0.0,0.0,0.0
12555,22,49903,22,4,3,3,Hydro,9.4,9.4,0.0
12556,22,49904,22,0,1,3,Hydro,0.0,0.0,0.0
12557,22,49904,22,0,2,3,Hydro,0.0,0.0,0.0
12558,22,49904,22,0,3,3,Hydro,0.0,0.0,0.0
12559,22,49904,22,1,1,3,Hydro,0.0,0.0,0.0
12560,22,49904,22,1,2,3,Hydro,0.0,0.0,0.0
12561,22,49904,22,1,3,3,Hydro,0.0,0.0,0.0
12562,22,49904,22,2,1,3,Hydro,0.0,0.0,0.0
12563,22,49904,22,2,2,3,Hydro,0.0,0.0,0.0
12564,22,49904,22,2,3,3,Hydro,0.0,0.0,0.0
12565,22,49904,22,3,1,3,Hydro,0.0,0.0,0.0
12566,22,49904,22,3,2,3,Hydro,0.0,0.0,0.0
12567,22,49904,22,3,3,3,Hydro,0.0,0.0,0.0
12568,22,49904,22,4,1,3,Hydro,0.0,0.0,0.0
12569,22,49904,22,4,2,3,Hydro,0.0,0.0,0.0
12570,22,49904,22,4,3,3,Hydro,0.0,0.0,0.0
12571,22,49905,22,0,1,3,Hydro,22.68,9.18,0.0
12572,22,49905,22,0,2,3,Hydro,0.0,0.0,13.5
12573,22,49905,22,0,3,3,Hydro,22.68,9.18,0.0
12574,22,49905,22,1,1,3,Hydro,26.99,0.0,-0.0
12575,22,49905,22,1,2,3,Hydro,0.0,0.0,26.99
12576,22,49905,22,1,3,3,Hydro,26.99,0.0,-0.0
12577,22,49905,22,2,1,3,Hydro,26.99,0.0,-0.0
12578,22,49905,22,2,2,3,Hydro,0.0,0.0,26.99
12579,22,49905,22,2,3,3,Hydro,26.99,0.0,-0.0
12580,22,49905,22,3,1,3,Hydro,26.99,0.0,-0.0
12581,22,49905,22,3,2,3,Hydro,0.0,0.0,26.99
12582,22,49905,22,3,3,3,Hydro,26.99,0.0,-0.0
12583,22,49905,22,4,1,3,Hydro,13.5,0.0,-0.0
12584,22,49905,22,4,2,3,Hydro,0.0,0.0,13.5
12585,22,49905,22,4,3,3,Hydro,13.5,0.0,-0.0
12586,22,49906,22,0,1,3,Hydro,123.97,123.97,0.0
12587,22,49906,22,0,2,3,Hydro,0.0,0.0,0.0
12588,22,49906,22,0,3,3,Hydro,89.02,89.02,0.0
12589,22,49906,22,1,1,3,Hydro,123.97,123.97,0.0
12590,22,49906,22,1,2,3,Hydro,0.0,0.0,0.0
12591,22,49906,22,1,3,3,Hydro,103.58,103.58,0.0
12592,22,49906,22,2,1,3,Hydro,123.97,123.97,0.0
12593,22,49906,22,2,2,3,Hydro,0.0,0.0,0.0
12594,22,49906,22,2,3,3,Hydro,100.57,100.57,0.0
12595,22,49906,22,3,1,3,Hydro,85.01,85.01,0.0
12596,22,49906,22,3,2,3,Hydro,0.0,0.0,0.0
12597,22,49906,22,3,3,3,Hydro,46.07,46.07,0.0
12598,22,49906,22,4,1,3,Hydro,123.97,123.97,0.0
12599,22,49906,22,4,2,3,Hydro,0.0,0.0,0.0
12600,22,49906,22,4,3,3,Hydro,123.97,123.97,0.0
12601,22,49907,22,0,1,3,Hydro,0.0,0.0,0.0
12602,22,49907,22,0,2,3,Hydro,0.0,0.0,0.0
12603,22,49907,22,0,3,3,Hydro,0.0,0.0,0.0
12604,22,49907,22,1,1,3,Hydro,0.0,0.0,0.0
12605,22,49907,22,1,2,3,Hydro,0.0,0.0,0.0
12606,22,49907,22,1,3,3,Hydro,0.0,0.0,0.0
12607,22,49907,22,2,1,3,Hydro,0.0,0.0,0.0
12608,22,49907,22,2,2,3,Hydro,0.0,0.0,0.0
12609,22,49907,22,2,3,3,Hydro,0.0,0.0,0.0
12610,22,49907,22,3,1,3,Hydro,0.0,0.0,0.0
12611,22,49907,22,3,2,3,Hydro,0.0,0.0,0.0
12612,22,49907,22,3,3,3,Hydro,0.0,0.0,0.0
