id,scenario,line_id,timestep,timestep_fractional,area_from,area_to,transmission
670,1,1,12,11.15,1,2,19.09
671,1,1,12,11.1667,1,2,19.02
672,1,1,12,11.1833,1,2,18.96
673,1,1,12,11.2,1,2,18.93
674,1,1,12,11.2167,1,2,18.91
675,1,1,12,11.2333,1,2,18.91
676,1,1,12,11.25,1,2,18.92
677,1,1,12,11.2667,1,2,18.94
678,1,1,12,11.2833,1,2,18.98
679,1,1,12,11.3,1,2,19.02
680,1,1,12,11.3167,1,2,19.08
681,1,1,12,11.3333,1,2,19.15
682,1,1,12,11.35,1,2,19.22
683,1,1,12,11.3667,1,2,19.3
684,1,1,12,11.3833,1,2,19.39
685,1,1,12,11.4,1,2,19.49
686,1,1,12,11.4167,1,2,19.58
687,1,1,12,11.4333,1,2,19.69
688,1,1,12,11.45,1,2,19.79
689,1,1,12,11.4667,1,2,19.9
690,1,1,12,11.4833,1,2,20.01
691,1,1,12,11.5,1,2,20.11
692,1,1,12,11.5167,1,2,20.22
693,1,1,12,11.5333,1,2,20.33
694,1,1,12,11.55,1,2,20.44
695,1,1,12,11.5667,1,2,20.55
696,1,1,12,11.5833,1,2,20.65
697,1,1,12,11.6,1,2,20.75
698,1,1,12,11.6167,1,2,20.85
699,1,1,12,11.6333,1,2,20.95
700,1,1,12,11.65,1,2,21.04
701,1,1,12,11.6667,1,2,21.12
702,1,1,12,11.6833,1,2,21.21
703,1,1,12,11.7,1,2,21.28
704,1,1,12,11.7167,1,2,21.35
705,1,1,12,11.7333,1,2,21.42
706,1,1,12,11.75,1,2,21.48
707,1,1,12,11.7667,1,2,21.53
708,1,1,12,11.7833,1,2,21.58
709,1,1,12,11.8,1,2,21.62
710,1,1,12,11.8167,1,2,21.65
711,1,1,12,11.8333,1,2,21.68
712,1,1,12,11.85,1,2,21.7
713,1,1,12,11.8667,1,2,21.72
714,1,1,12,11.8833,1,2,21.72
715,1,1,12,11.9,1,2,21.73
716,1,1,12,11.9167,1,2,21.72
717,1,1,12,11.9333,1,2,21.71
718,1,1,12,11.95,1,2,21.69
719,1,1,12,11.9667,1,2,21.66
720,1,1,12,11.9833,1,2,21.63
721,1,1,12,12.0,1,2,21.6
722,1,1,13,12.0167,1,2,21.56
723,1,1,13,12.0333,1,2,21.53
724,1,1,13,12.05,1,2,21.5
725,1,1,13,12.0667,1,2,21.47
726,1,1,13,12.0833,1,2,21.44
727,1,1,13,12.1,1,2,21.4
728,1,1,13,12.1167,1,2,21.37
729,1,1,13,12.1333,1,2,21.33
730,1,1,13,12.15,1,2,21.28
731,1,1,13,12.1667,1,2,21.23
732,1,1,13,12.1833,1,2,21.17
733,1,1,13,12.2,1,2,21.11
734,1,1,13,12.2167,1,2,21.03
735,1,1,13,12.2333,1,2,20.95
736,1,1,13,12.25,1,2,20.85
737,1,1,13,12.2667,1,2,20.75
738,1,1,13,12.2833,1,2,20.64
739,1,1,13,12.3,1,2,20.51
740,1,1,13,12.3167,1,2,20.38
741,1,1,13,12.3333,1,2,20.24
742,1,1,13,12.35,1,2,20.09
743,1,1,13,12.3667,1,2,19.93
744,1,1,13,12.3833,1,2,19.76
745,1,1,13,12.4,1,2,19.58
746,1,1,13,12.4167,1,2,19.4
747,1,1,13,12.4333,1,2,19.21
748,1,1,13,12.45,1,2,19.01
749,1,1,13,12.4667,1,2,18.81
750,1,1,13,12.4833,1,2,18.61
751,1,1,13,12.5,1,2,18.4
752,1,1,13,12.5167,1,2,18.2
753,1,1,13,12.5333,1,2,17.99
754,1,1,13,12.55,1,2,17.79
755,1,1,13,12.5667,1,2,17.59
756,1,1,13,12.5833,1,2,17.4
757,1,1,13,12.6,1,2,17.22
758,1,1,13,12.6167,1,2,17.04
759,1,1,13,12.6333,1,2,16.88
760,1,1,13,12.65,1,2,16.74
761,1,1,13,12.6667,1,2,16.61
762,1,1,13,12.6833,1,2,16.5
763,1,1,13,12.7,1,2,16.41
764,1,1,13,12.7167,1,2,16.35
765,1,1,13,12.7333,1,2,16.31
766,1,1,13,12.75,1,2,16.31
767,1,1,13,12.7667,1,2,16.34
768,1,1,13,12.7833,1,2,16.4
769,1,1,13,12.8,1,2,16.51
770,1,1,13,12.8167,1,2,16.66
771,1,1,13,12.8333,1,2,16.86
772,1,1,13,12.85,1,2,17.1
773,1,1,13,12.8667,1,2,17.4
774,1,1,13,12.8833,1,2,17.76
775,1,1,13,12.9,1,2,18.18
776,1,1,13,12.9167,1,2,18.67
777,1,1,13,12.9333,1,2,19.23
778,1,1,13,12.95,1,2,19.86
779,1,1,13,12.9667,1,2,20.57
780,1,1,13,12.9833,1,2,21.36
781,1,1,13,13.0,1,2,22.24
782,1,1,14,13.0167,1,2,23.12
783,1,1,14,13.0333,1,2,23.92
784,1,1,14,13.05,1,2,24.63
785,1,1,14,13.0667,1,2,25.26
786,1,1,14,13.0833,1,2,25.8
787,1,1,14,13.1,1,2,26.27
788,1,1,14,13.1167,1,2,26.67
789,1,1,14,13.1333,1,2,26.99
790,1,1,14,13.15,1,2,27.24
791,1,1,14,13.1667,1,2,27.43
792,1,1,14,13.1833,1,2,27.55
793,1,1,14,13.2,1,2,27.61
794,1,1,14,13.2167,1,2,27.61
795,1,1,14,13.2333,1,2,27.56
796,1,1,14,13.25,1,2,27.46
797,1,1,14,13.2667,1,2,27.3
798,1,1,14,13.2833,1,2,27.1
799,1,1,14,13.3,1,2,26.86
800,1,1,14,13.3167,1,2,26.57
801,1,1,14,13.3333,1,2,26.25
802,1,1,14,13.35,1,2,25.89
803,1,1,14,13.3667,1,2,25.5
804,1,1,14,13.3833,1,2,25.09
805,1,1,14,13.4,1,2,24.65
806,1,1,14,13.4167,1,2,24.19
807,1,1,14,13.4333,1,2,23.71
808,1,1,14,13.45,1,2,23.22
809,1,1,14,13.4667,1,2,22.71
810,1,1,14,13.4833,1,2,22.2
811,1,1,14,13.5,1,2,21.69
812,1,1,14,13.5167,1,2,21.17
813,1,1,14,13.5333,1,2,20.66
814,1,1,14,13.55,1,2,20.15
815,1,1,14,13.5667,1,2,19.66
816,1,1,14,13.5833,1,2,19.18
817,1,1,14,13.6,1,2,18.72
818,1,1,14,13.6167,1,2,18.28
819,1,1,14,13.6333,1,2,17.86
820,1,1,14,13.65,1,2,17.48
821,1,1,14,13.6667,1,2,17.13
822,1,1,14,13.6833,1,2,16.81
823,1,1,14,13.7,1,2,16.54
824,1,1,14,13.7167,1,2,16.31
825,1,1,14,13.7333,1,2,16.14
826,1,1,14,13.75,1,2,16.01
827,1,1,14,13.7667,1,2,15.95
828,1,1,14,13.7833,1,2,15.95
829,1,1,14,13.8,1,2,16.01
830,1,1,14,13.8167,1,2,16.14
831,1,1,14,13.8333,1,2,16.35
832,1,1,14,13.85,1,2,16.64
833,1,1,14,13.8667,1,2,17.01
834,1,1,14,13.8833,1,2,17.47
835,1,1,14,13.9,1,2,18.02
836,1,1,14,13.9167,1,2,18.67
837,1,1,14,13.9333,1,2,19.42
838,1,1,14,13.95,1,2,20.28
839,1,1,14,13.9667,1,2,21.25
840,1,1,14,13.9833,1,2,22.33
841,1,1,14,14.0,1,2,23.54
842,1,1,15,14.0167,1,2,24.74
843,1,1,15,14.0333,1,2,25.82
844,1,1,15,14.05,1,2,26.79
845,1,1,15,14.0667,1,2,27.64
846,1,1,15,14.0833,1,2,28.39
847,1,1,15,14.1,1,2,29.03
848,1,1,15,14.1167,1,2,29.56
849,1,1,15,14.1333,1,2,30.0
850,1,1,15,14.15,1,2,30.34
851,1,1,15,14.1667,1,2,30.59
852,1,1,15,14.1833,1,2,30.75
853,1,1,15,14.2,1,2,30.83
854,1,1,15,14.2167,1,2,30.83
855,1,1,15,14.2333,1,2,30.75
856,1,1,15,14.25,1,2,30.61
857,1,1,15,14.2667,1,2,30.39
858,1,1,15,14.2833,1,2,30.12
859,1,1,15,14.3,1,2,29.78
860,1,1,15,14.3167,1,2,29.39
861,1,1,15,14.3333,1,2,28.95
862,1,1,15,14.35,1,2,28.46
863,1,1,15,14.3667,1,2,27.94
864,1,1,15,14.3833,1,2,27.37
865,1,1,15,14.4,1,2,26.77
866,1,1,15,14.4167,1,2,26.15
867,1,1,15,14.4333,1,2,25.5
868,1,1,15,14.45,1,2,24.83
869,1,1,15,14.4667,1,2,24.15
870,1,1,15,14.4833,1,2,23.45
871,1,1,15,14.5,1,2,22.76
872,1,1,15,14.5167,1,2,22.06
873,1,1,15,14.5333,1,2,21.36
874,1,1,15,14.55,1,2,20.68
875,1,1,15,14.5667,1,2,20.01
876,1,1,15,14.5833,1,2,19.36
877,1,1,15,14.6,1,2,18.73
878,1,1,15,14.6167,1,2,18.14
879,1,1,15,14.6333,1,2,17.58
880,1,1,15,14.65,1,2,17.05
881,1,1,15,14.6667,1,2,16.57
882,1,1,15,14.6833,1,2,16.15
883,1,1,15,14.7,1,2,15.77
884,1,1,15,14.7167,1,2,15.46
885,1,1,15,14.7333,1,2,15.21
886,1,1,15,14.75,1,2,15.04
887,1,1,15,14.7667,1,2,14.94
888,1,1,15,14.7833,1,2,14.92
889,1,1,15,14.8,1,2,14.99
890,1,1,15,14.8167,1,2,15.16
891,1,1,15,14.8333,1,2,15.42
892,1,1,15,14.85,1,2,15.79
893,1,1,15,14.8667,1,2,16.26
894,1,1,15,14.8833,1,2,16.86
895,1,1,15,14.9,1,2,17.57
896,1,1,15,14.9167,1,2,18.41
897,1,1,15,14.9333,1,2,19.39
898,1,1,15,14.95,1,2,20.51
899,1,1,15,14.9667,1,2,21.77
900,1,1,15,14.9833,1,2,23.18
901,1,1,15,15.0,1,2,24.75
902,1,1,16,15.0167,1,2,28.57
903,1,1,16,15.0333,1,2,32.01
904,1,1,16,15.05,1,2,35.08
905,1,1,16,15.0667,1,2,37.8
906,1,1,16,15.0833,1,2,40.2
907,1,1,16,15.1,1,2,42.27
908,1,1,16,15.1167,1,2,44.04
909,1,1,16,15.1333,1,2,45.52
910,1,1,16,15.15,1,2,46.73
911,1,1,16,15.1667,1,2,47.69
912,1,1,16,15.1833,1,2,48.4
913,1,1,16,15.2,1,2,48.88
914,1,1,16,15.2167,1,2,49.14
915,1,1,16,15.2333,1,2,49.21
916,1,1,16,15.25,1,2,49.08
917,1,1,16,15.2667,1,2,48.78
918,1,1,16,15.2833,1,2,48.31
919,1,1,16,15.3,1,2,47.69
920,1,1,16,15.3167,1,2,46.93
921,1,1,16,15.3333,1,2,46.04
922,1,1,16,15.35,1,2,45.03
923,1,1,16,15.3667,1,2,43.91
924,1,1,16,15.3833,1,2,42.7
925,1,1,16,15.4,1,2,41.41
926,1,1,16,15.4167,1,2,40.04
927,1,1,16,15.4333,1,2,38.6
928,1,1,16,15.45,1,2,37.1
929,1,1,16,15.4667,1,2,35.56
930,1,1,16,15.4833,1,2,33.98
931,1,1,16,15.5,1,2,32.37
932,1,1,16,15.5167,1,2,30.74
933,1,1,16,15.5333,1,2,29.09
934,1,1,16,15.55,1,2,27.44
935,1,1,16,15.5667,1,2,25.78
936,1,1,16,15.5833,1,2,24.14
937,1,1,16,15.6,1,2,22.51
938,1,1,16,15.6167,1,2,20.9
939,1,1,16,15.6333,1,2,19.32
940,1,1,16,15.65,1,2,17.77
941,1,1,16,15.6667,1,2,16.26
942,1,1,16,15.6833,1,2,14.8
943,1,1,16,15.7,1,2,13.38
944,1,1,16,15.7167,1,2,12.02
945,1,1,16,15.7333,1,2,10.71
946,1,1,16,15.75,1,2,9.46
947,1,1,16,15.7667,1,2,8.28
948,1,1,16,15.7833,1,2,7.17
949,1,1,16,15.8,1,2,6.14
950,1,1,16,15.8167,1,2,5.17
951,1,1,16,15.8333,1,2,4.28
952,1,1,16,15.85,1,2,3.48
953,1,1,16,15.8667,1,2,2.75
954,1,1,16,15.8833,1,2,2.11
955,1,1,16,15.9,1,2,1.55
956,1,1,16,15.9167,1,2,1.07
957,1,1,16,15.9333,1,2,0.69
958,1,1,16,15.95,1,2,0.39
959,1,1,16,15.9667,1,2,0.17
960,1,1,16,15.9833,1,2,0.04
961,1,1,16,16.0,1,2,0.0
962,1,1,17,16.0167,1,2,0.0
963,1,1,17,16.0333,1,2,0.0
964,1,1,17,16.05,1,2,0.0
965,1,1,17,16.0667,1,2,0.0
966,1,1,17,16.0833,1,2,0.0
967,1,1,17,16.1,1,2,0.0
968,1,1,17,16.1167,1,2,0.0
969,1,1,17,16.1333,1,2,0.0
970,1,1,17,16.15,1,2,0.0
971,1,1,17,16.1667,1,2,0.0
972,1,1,17,16.1833,1,2,0.0
973,1,1,17,16.2,1,2,0.0
974,1,1,17,16.2167,1,2,0.0
975,1,1,17,16.2333,1,2,0.0
976,1,1,17,16.25,1,2,0.0
977,1,1,17,16.2667,1,2,0.0
978,1,1,17,16.2833,1,2,0.0
979,1,1,17,16.3,1,2,0.0
980,1,1,17,16.3167,1,2,0.0
981,1,1,17,16.3333,1,2,0.0
982,1,1,17,16.35,1,2,0.0
983,1,1,17,16.3667,1,2,0.0
984,1,1,17,16.3833,1,2,0.0
985,1,1,17,16.4,1,2,0.0
986,1,1,17,16.4167,1,2,0.0
987,1,1,17,16.4333,1,2,0.0
988,1,1,17,16.45,1,2,0.0
989,1,1,17,16.4667,1,2,0.0
990,1,1,17,16.4833,1,2,0.0
991,1,1,17,16.5,1,2,0.0
992,1,1,17,16.5167,1,2,0.0
993,1,1,17,16.5333,1,2,0.0
994,1,1,17,16.55,1,2,0.0
995,1,1,17,16.5667,1,2,0.0
996,1,1,17,16.5833,1,2,0.0
997,1,1,17,16.6,1,2,0.0
998,1,1,17,16.6167,1,2,0.0
999,1,1,17,16.6333,1,2,0.0
1000,1,1,17,16.65,1,2,0.0
1001,1,1,17,16.6667,1,2,0.0
1002,1,1,17,16.6833,1,2,0.0
1003,1,1,17,16.7,1,2,0.0
1004,1,1,17,16.7167,1,2,0.0
1005,1,1,17,16.7333,1,2,0.0
1006,1,1,17,16.75,1,2,0.0
1007,1,1,17,16.7667,1,2,0.0
1008,1,1,17,16.7833,1,2,0.0
1009,1,1,17,16.8,1,2,0.0
1010,1,1,17,16.8167,1,2,0.0
1011,1,1,17,16.8333,1,2,0.0
1012,1,1,17,16.85,1,2,0.0
1013,1,1,17,16.8667,1,2,0.0
1014,1,1,17,16.8833,1,2,0.0
1015,1,1,17,16.9,1,2,0.0
1016,1,1,17,16.9167,1,2,0.0
1017,1,1,17,16.9333,1,2,0.0
1018,1,1,17,16.95,1,2,0.0
1019,1,1,17,16.9667,1,2,0.0
1020,1,1,17,16.9833,1,2,0.0
1021,1,1,17,17.0,1,2,0.0
1022,1,1,18,17.0167,1,2,0.0
1023,1,1,18,17.0333,1,2,0.0
1024,1,1,18,17.05,1,2,0.0
1025,1,1,18,17.0667,1,2,0.0
1026,1,1,18,17.0833,1,2,0.0
1027,1,1,18,17.1,1,2,0.0
1028,1,1,18,17.1167,1,2,0.0
1029,1,1,18,17.1333,1,2,0.0
1030,1,1,18,17.15,1,2,0.0
1031,1,1,18,17.1667,1,2,0.0
1032,1,1,18,17.1833,1,2,0.0
1033,1,1,18,17.2,1,2,0.0
1034,1,1,18,17.2167,1,2,0.0
1035,1,1,18,17.2333,1,2,0.0
1036,1,1,18,17.25,1,2,0.0
1037,1,1,18,17.2667,1,2,0.0
1038,1,1,18,17.2833,1,2,0.0
1039,1,1,18,17.3,1,2,0.0
1040,1,1,18,17.3167,1,2,0.0
1041,1,1,18,17.3333,1,2,0.0
1042,1,1,18,17.35,1,2,0.0
1043,1,1,18,17.3667,1,2,0.0
1044,1,1,18,17.3833,1,2,0.0
1045,1,1,18,17.4,1,2,0.0
1046,1,1,18,17.4167,1,2,0.0
1047,1,1,18,17.4333,1,2,0.0
1048,1,1,18,17.45,1,2,0.0
1049,1,1,18,17.4667,1,2,0.0
1050,1,1,18,17.4833,1,2,0.0
1051,1,1,18,17.5,1,2,0.0
1052,1,1,18,17.5167,1,2,0.0
1053,1,1,18,17.5333,1,2,0.0
1054,1,1,18,17.55,1,2,0.0
1055,1,1,18,17.5667,1,2,0.0
1056,1,1,18,17.5833,1,2,0.0
1057,1,1,18,17.6,1,2,0.0
1058,1,1,18,17.6167,1,2,0.0
1059,1,1,18,17.6333,1,2,0.0
1060,1,1,18,17.65,1,2,0.0
1061,1,1,18,17.6667,1,2,0.0
1062,1,1,18,17.6833,1,2,0.0
1063,1,1,18,17.7,1,2,0.0
1064,1,1,18,17.7167,1,2,0.0
1065,1,1,18,17.7333,1,2,0.0
1066,1,1,18,17.75,1,2,0.0
1067,1,1,18,17.7667,1,2,0.0
1068,1,1,18,17.7833,1,2,0.0
1069,1,1,18,17.8,1,2,0.0
1070,1,1,18,17.8167,1,2,0.0
1071,1,1,18,17.8333,1,2,0.0
1072,1,1,18,17.85,1,2,0.0
1073,1,1,18,17.8667,1,2,0.0
1074,1,1,18,17.8833,1,2,0.0
1075,1,1,18,17.9,1,2,0.0
1076,1,1,18,17.9167,1,2,0.0
1077,1,1,18,17.9333,1,2,0.0
1078,1,1,18,17.95,1,2,0.0
1079,1,1,18,17.9667,1,2,0.0
1080,1,1,18,17.9833,1,2,0.0
1081,1,1,18,18.0,1,2,0.0
1082,1,1,19,18.0167,1,2,0.0
1083,1,1,19,18.0333,1,2,0.0
1084,1,1,19,18.05,1,2,0.0
1085,1,1,19,18.0667,1,2,0.0
1086,1,1,19,18.0833,1,2,0.0
1087,1,1,19,18.1,1,2,0.0
1088,1,1,19,18.1167,1,2,0.0
1089,1,1,19,18.1333,1,2,0.0
1090,1,1,19,18.15,1,2,0.0
1091,1,1,19,18.1667,1,2,0.0
1092,1,1,19,18.1833,1,2,0.0
1093,1,1,19,18.2,1,2,0.0
1094,1,1,19,18.2167,1,2,0.0
1095,1,1,19,18.2333,1,2,0.0
1096,1,1,19,18.25,1,2,0.0
1097,1,1,19,18.2667,1,2,0.0
1098,1,1,19,18.2833,1,2,0.0
1099,1,1,19,18.3,1,2,0.0
1100,1,1,19,18.3167,1,2,0.0
1101,1,1,19,18.3333,1,2,0.0
1102,1,1,19,18.35,1,2,0.0
1103,1,1,19,18.3667,1,2,0.0
1104,1,1,19,18.3833,1,2,0.0
1105,1,1,19,18.4,1,2,0.0
1106,1,1,19,18.4167,1,2,0.0
1107,1,1,19,18.4333,1,2,0.0
1108,1,1,19,18.45,1,2,0.0
1109,1,1,19,18.4667,1,2,0.0
1110,1,1,19,18.4833,1,2,0.0
1111,1,1,19,18.5,1,2,0.0
1112,1,1,19,18.5167,1,2,0.0
1113,1,1,19,18.5333,1,2,0.0
1114,1,1,19,18.55,1,2,0.0
1115,1,1,19,18.5667,1,2,0.0
1116,1,1,19,18.5833,1,2,0.0
1117,1,1,19,18.6,1,2,0.0
1118,1,1,19,18.6167,1,2,0.0
1119,1,1,19,18.6333,1,2,0.0
1120,1,1,19,18.65,1,2,0.0
1121,1,1,19,18.6667,1,2,0.0
1122,1,1,19,18.6833,1,2,0.0
1123,1,1,19,18.7,1,2,0.0
1124,1,1,19,18.7167,1,2,0.0
1125,1,1,19,18.7333,1,2,0.0
1126,1,1,19,18.75,1,2,0.0
1127,1,1,19,18.7667,1,2,0.0
1128,1,1,19,18.7833,1,2,0.0
1129,1,1,19,18.8,1,2,0.0
1130,1,1,19,18.8167,1,2,0.0
1131,1,1,19,18.8333,1,2,0.0
1132,1,1,19,18.85,1,2,0.0
1133,1,1,19,18.8667,1,2,0.0
1134,1,1,19,18.8833,1,2,0.0
1135,1,1,19,18.9,1,2,0.0
1136,1,1,19,18.9167,1,2,0.0
1137,1,1,19,18.9333,1,2,0.0
1138,1,1,19,18.95,1,2,0.0
1139,1,1,19,18.9667,1,2,0.0
1140,1,1,19,18.9833,1,2,0.0
1141,1,1,19,19.0,1,2,0.0
1142,1,1,20,19.0167,1,2,0.0
1143,1,1,20,19.0333,1,2,0.0
1144,1,1,20,19.05,1,2,0.0
1145,1,1,20,19.0667,1,2,0.0
1146,1,1,20,19.0833,1,2,0.0
1147,1,1,20,19.1,1,2,0.0
1148,1,1,20,19.1167,1,2,0.0
1149,1,1,20,19.1333,1,2,0.0
1150,1,1,20,19.15,1,2,0.0
1151,1,1,20,19.1667,1,2,0.0
1152,1,1,20,19.1833,1,2,0.0
1153,1,1,20,19.2,1,2,0.0
1154,1,1,20,19.2167,1,2,0.0
1155,1,1,20,19.2333,1,2,0.0
1156,1,1,20,19.25,1,2,0.0
1157,1,1,20,19.2667,1,2,0.0
1158,1,1,20,19.2833,1,2,0.0
1159,1,1,20,19.3,1,2,0.0
1160,1,1,20,19.3167,1,2,0.0
1161,1,1,20,19.3333,1,2,0.0
1162,1,1,20,19.35,1,2,0.0
1163,1,1,20,19.3667,1,2,0.0
1164,1,1,20,19.3833,1,2,0.0
1165,1,1,20,19.4,1,2,0.0
1166,1,1,20,19.4167,1,2,0.0
1167,1,1,20,19.4333,1,2,0.0
1168,1,1,20,19.45,1,2,0.0
1169,1,1,20,19.4667,1,2,0.0
1170,1,1,20,19.4833,1,2,0.0
1171,1,1,20,19.5,1,2,0.0
1172,1,1,20,19.5167,1,2,0.0
1173,1,1,20,19.5333,1,2,0.0
1174,1,1,20,19.55,1,2,0.0
1175,1,1,20,19.5667,1,2,0.0
1176,1,1,20,19.5833,1,2,0.0
1177,1,1,20,19.6,1,2,0.0
1178,1,1,20,19.6167,1,2,0.0
1179,1,1,20,19.6333,1,2,0.0
1180,1,1,20,19.65,1,2,0.0
1181,1,1,20,19.6667,1,2,0.0
1182,1,1,20,19.6833,1,2,0.0
1183,1,1,20,19.7,1,2,0.0
1184,1,1,20,19.7167,1,2,0.0
1185,1,1,20,19.7333,1,2,0.0
1186,1,1,20,19.75,1,2,0.0
1187,1,1,20,19.7667,1,2,0.0
1188,1,1,20,19.7833,1,2,0.0
1189,1,1,20,19.8,1,2,0.0
1190,1,1,20,19.8167,1,2,0.0
1191,1,1,20,19.8333,1,2,0.0
1192,1,1,20,19.85,1,2,0.0
1193,1,1,20,19.8667,1,2,0.0
1194,1,1,20,19.8833,1,2,0.0
1195,1,1,20,19.9,1,2,0.0
1196,1,1,20,19.9167,1,2,0.0
1197,1,1,20,19.9333,1,2,0.0
1198,1,1,20,19.95,1,2,0.0
1199,1,1,20,19.9667,1,2,0.0
1200,1,1,20,19.9833,1,2,0.0
1201,1,1,20,20.0,1,2,0.0
1202,1,1,21,20.0167,1,2,0.0
1203,1,1,21,20.0333,1,2,0.0
1204,1,1,21,20.05,1,2,0.0
1205,1,1,21,20.0667,1,2,0.0
1206,1,1,21,20.0833,1,2,0.0
1207,1,1,21,20.1,1,2,0.0
1208,1,1,21,20.1167,1,2,0.0
1209,1,1,21,20.1333,1,2,0.0
1210,1,1,21,20.15,1,2,0.0
1211,1,1,21,20.1667,1,2,0.0
1212,1,1,21,20.1833,1,2,0.0
1213,1,1,21,20.2,1,2,0.0
1214,1,1,21,20.2167,1,2,0.0
1215,1,1,21,20.2333,1,2,0.0
1216,1,1,21,20.25,1,2,0.0
1217,1,1,21,20.2667,1,2,0.0
1218,1,1,21,20.2833,1,2,0.0
1219,1,1,21,20.3,1,2,0.0
1220,1,1,21,20.3167,1,2,0.0
1221,1,1,21,20.3333,1,2,0.0
1222,1,1,21,20.35,1,2,0.0
1223,1,1,21,20.3667,1,2,0.0
1224,1,1,21,20.3833,1,2,0.0
1225,1,1,21,20.4,1,2,0.0
1226,1,1,21,20.4167,1,2,0.0
1227,1,1,21,20.4333,1,2,0.0
1228,1,1,21,20.45,1,2,0.0
1229,1,1,21,20.4667,1,2,0.0
1230,1,1,21,20.4833,1,2,0.0
1231,1,1,21,20.5,1,2,0.0
1232,1,1,21,20.5167,1,2,0.0
1233,1,1,21,20.5333,1,2,0.0
1234,1,1,21,20.55,1,2,0.0
1235,1,1,21,20.5667,1,2,0.0
1236,1,1,21,20.5833,1,2,0.0
1237,1,1,21,20.6,1,2,0.0
1238,1,1,21,20.6167,1,2,0.0
1239,1,1,21,20.6333,1,2,0.0
1240,1,1,21,20.65,1,2,0.0
1241,1,1,21,20.6667,1,2,0.0
1242,1,1,21,20.6833,1,2,0.0
1243,1,1,21,20.7,1,2,0.0
1244,1,1,21,20.7167,1,2,0.0
1245,1,1,21,20.7333,1,2,0.0
1246,1,1,21,20.75,1,2,0.0
1247,1,1,21,20.7667,1,2,0.0
1248,1,1,21,20.7833,1,2,0.0
1249,1,1,21,20.8,1,2,0.0
1250,1,1,21,20.8167,1,2,0.0
1251,1,1,21,20.8333,1,2,0.0
1252,1,1,21,20.85,1,2,0.0
1253,1,1,21,20.8667,1,2,0.0
1254,1,1,21,20.8833,1,2,0.0
1255,1,1,21,20.9,1,2,0.0
1256,1,1,21,20.9167,1,2,0.0
1257,1,1,21,20.9333,1,2,0.0
1258,1,1,21,20.95,1,2,0.0
1259,1,1,21,20.9667,1,2,0.0
1260,1,1,21,20.9833,1,2,0.0
1261,1,1,21,21.0,1,2,0.0
1262,1,1,22,21.0167,1,2,0.0
1263,1,1,22,21.0333,1,2,0.0
1264,1,1,22,21.05,1,2,0.0
1265,1,1,22,21.0667,1,2,0.0
1266,1,1,22,21.0833,1,2,0.0
1267,1,1,22,21.1,1,2,0.0
1268,1,1,22,21.1167,1,2,0.0
1269,1,1,22,21.1333,1,2,0.0
1270,1,1,22,21.15,1,2,0.0
1271,1,1,22,21.1667,1,2,0.0
1272,1,1,22,21.1833,1,2,0.0
1273,1,1,22,21.2,1,2,0.0
1274,1,1,22,21.2167,1,2,0.0
1275,1,1,22,21.2333,1,2,0.0
1276,1,1,22,21.25,1,2,0.0
1277,1,1,22,21.2667,1,2,0.0
1278,1,1,22,21.2833,1,2,0.0
1279,1,1,22,21.3,1,2,0.0
1280,1,1,22,21.3167,1,2,0.0
1281,1,1,22,21.3333,1,2,0.0
1282,1,1,22,21.35,1,2,0.0
1283,1,1,22,21.3667,1,2,0.0
1284,1,1,22,21.3833,1,2,0.0
1285,1,1,22,21.4,1,2,0.0
1286,1,1,22,21.4167,1,2,0.0
1287,1,1,22,21.4333,1,2,0.0
1288,1,1,22,21.45,1,2,0.0
1289,1,1,22,21.4667,1,2,0.0
1290,1,1,22,21.4833,1,2,0.0
1291,1,1,22,21.5,1,2,0.0
1292,1,1,22,21.5167,1,2,0.0
1293,1,1,22,21.5333,1,2,0.0
1294,1,1,22,21.55,1,2,0.0
1295,1,1,22,21.5667,1,2,0.0
1296,1,1,22,21.5833,1,2,0.0
1297,1,1,22,21.6,1,2,0.0
1298,1,1,22,21.6167,1,2,0.0
1299,1,1,22,21.6333,1,2,0.0
1300,1,1,22,21.65,1,2,0.0
1301,1,1,22,21.6667,1,2,0.0
1302,1,1,22,21.6833,1,2,0.0
1303,1,1,22,21.7,1,2,0.0
1304,1,1,22,21.7167,1,2,0.0
1305,1,1,22,21.7333,1,2,0.0
1306,1,1,22,21.75,1,2,0.0
1307,1,1,22,21.7667,1,2,0.0
1308,1,1,22,21.7833,1,2,0.0
1309,1,1,22,21.8,1,2,0.0
1310,1,1,22,21.8167,1,2,0.0
1311,1,1,22,21.8333,1,2,0.0
1312,1,1,22,21.85,1,2,0.0
1313,1,1,22,21.8667,1,2,0.0
1314,1,1,22,21.8833,1,2,0.0
1315,1,1,22,21.9,1,2,0.0
1316,1,1,22,21.9167,1,2,0.0
1317,1,1,22,21.9333,1,2,0.0
1318,1,1,22,21.95,1,2,0.0
1319,1,1,22,21.9667,1,2,0.0
1320,1,1,22,21.9833,1,2,0.0
1321,1,1,22,22.0,1,2,0.0
1322,1,1,23,22.0167,1,2,0.0
1323,1,1,23,22.0333,1,2,0.0
1324,1,1,23,22.05,1,2,0.0
1325,1,1,23,22.0667,1,2,0.0
1326,1,1,23,22.0833,1,2,0.0
1327,1,1,23,22.1,1,2,0.0
1328,1,1,23,22.1167,1,2,0.0
