id,scenario,area,timestep,load,load_shedding,power_dumping
1987,2,2,209,0.0,0.0,0.0
1988,3,2,209,0.0,0.0,0.0
1989,0,2,210,0.0,0.0,0.0
1990,1,2,210,0.0,0.0,0.0
1991,2,2,210,0.0,0.0,0.0
1992,3,2,210,0.0,0.0,0.0
1993,0,2,211,0.0,0.0,0.0
1994,1,2,211,0.0,0.0,0.0
1995,2,2,211,0.0,0.0,0.0
1996,3,2,211,0.0,0.0,0.0
1997,0,2,212,0.0,0.0,0.0
1998,1,2,212,0.0,0.0,0.0
1999,2,2,212,0.0,0.0,0.0
2000,3,2,212,0.0,0.0,0.0
2001,0,2,213,0.0,0.0,0.0
2002,1,2,213,0.0,0.0,0.0
2003,2,2,213,0.0,0.0,0.0
2004,3,2,213,0.0,0.0,0.0
2005,0,2,214,0.0,0.0,0.0
2006,1,2,214,0.0,0.0,0.0
2007,2,2,214,0.0,0.0,0.0
2008,3,2,214,0.0,0.0,0.0
2009,0,2,215,0.0,0.0,0.0
2010,1,2,215,0.0,0.0,0.0
2011,2,2,215,0.0,0.0,0.0
2012,3,2,215,0.0,0.0,0.0
2013,0,2,216,0.0,0.0,0.0
2014,1,2,216,0.0,0.0,0.0
2015,2,2,216,0.0,0.0,0.0
2016,3,2,216,0.0,0.0,0.0
2017,0,2,217,0.0,0.0,0.0
2018,1,2,217,0.0,0.0,0.0
2019,2,2,217,0.0,0.0,0.0
2020,3,2,217,0.0,0.0,0.0
2021,0,2,218,0.0,0.0,0.0
2022,1,2,218,0.0,0.0,0.0
2023,2,2,218,0.0,0.0,0.0
2024,3,2,218,0.0,0.0,0.0
2025,0,2,219,0.0,0.0,0.0
2026,1,2,219,0.0,0.0,0.0
2027,2,2,219,0.0,0.0,0.0
2028,3,2,219,0.0,0.0,0.0
2029,0,2,220,0.0,0.0,0.0
2030,1,2,220,0.0,0.0,0.0
2031,2,2,220,0.0,0.0,0.0
2032,3,2,220,0.0,0.0,0.0
2033,0,2,221,0.0,0.0,0.0
2034,1,2,221,0.0,0.0,0.0
2035,2,2,221,0.0,0.0,0.0
2036,3,2,221,0.0,0.0,0.0
2037,0,2,222,0.0,0.0,0.0
2038,1,2,222,0.0,0.0,0.0
2039,2,2,222,0.0,0.0,0.0
2040,3,2,222,0.0,0.0,0.0
2041,0,2,223,0.0,0.0,0.0
2042,1,2,223,0.0,0.0,0.0
2043,2,2,223,0.0,0.0,0.0
2044,3,2,223,0.0,0.0,0.0
2045,0,2,224,0.0,0.0,0.0
2046,1,2,224,0.0,0.0,0.0
2047,2,2,224,0.0,0.0,0.0
2048,3,2,224,0.0,0.0,0.0
2049,0,2,225,0.0,0.0,0.0
2050,1,2,225,0.0,0.0,0.0
2051,2,2,225,0.0,0.0,0.0
2052,3,2,225,0.0,0.0,0.0
2053,0,2,226,0.0,0.0,0.0
2054,1,2,226,0.0,0.0,0.0
2055,2,2,226,0.0,0.0,0.0
2056,3,2,226,0.0,0.0,0.0
2057,0,2,227,0.0,0.0,0.0
2058,1,2,227,0.0,0.0,0.0
2059,2,2,227,0.0,0.0,0.0
2060,3,2,227,0.0,0.0,0.0
2061,0,2,228,0.0,0.0,0.0
2062,1,2,228,0.0,0.0,0.0
2063,2,2,228,0.0,0.0,0.0
2064,3,2,228,0.0,0.0,0.0
2065,0,2,229,0.0,0.0,0.0
2066,1,2,229,0.0,0.0,0.0
2067,2,2,229,0.0,0.0,0.0
2068,3,2,229,0.0,0.0,0.0
2069,0,2,230,0.0,0.0,0.0
2070,1,2,230,0.0,0.0,0.0
2071,2,2,230,0.0,0.0,0.0
2072,3,2,230,0.0,0.0,0.0
2073,0,2,231,0.0,0.0,0.0
2074,1,2,231,0.0,0.0,0.0
2075,2,2,231,0.0,0.0,0.0
2076,3,2,231,0.0,0.0,0.0
2077,0,2,232,0.0,0.0,0.0
2078,1,2,232,0.0,0.0,0.0
2079,2,2,232,0.0,0.0,0.0
2080,3,2,232,0.0,0.0,0.0
2081,0,2,233,0.0,0.0,0.0
2082,1,2,233,0.0,0.0,0.0
2083,2,2,233,0.0,0.0,0.0
2084,3,2,233,0.0,0.0,0.0
2085,0,2,234,0.0,0.0,0.0
2086,1,2,234,0.0,0.0,0.0
2087,2,2,234,0.0,0.0,0.0
2088,3,2,234,0.0,0.0,0.0
2089,0,2,235,0.0,0.0,0.0
2090,1,2,235,0.0,0.0,0.0
2091,2,2,235,0.0,0.0,0.0
2092,3,2,235,0.0,0.0,0.0
2093,0,2,236,0.0,0.0,0.0
2094,1,2,236,0.0,0.0,0.0
2095,2,2,236,0.0,0.0,0.0
2096,3,2,236,0.0,0.0,0.0
2097,0,2,237,0.0,0.0,0.0
2098,1,2,237,0.0,0.0,0.0
2099,2,2,237,0.0,0.0,0.0
2100,3,2,237,0.0,0.0,0.0
2101,0,2,238,0.0,0.0,0.0
2102,1,2,238,0.0,0.0,0.0
2103,2,2,238,0.0,0.0,0.0
2104,3,2,238,0.0,0.0,0.0
2105,0,2,239,0.0,0.0,0.0
2106,1,2,239,0.0,0.0,0.0
2107,2,2,239,0.0,0.0,0.0
2108,3,2,239,0.0,0.0,0.0
2109,0,2,240,0.0,0.0,0.0
2110,1,2,240,0.0,0.0,0.0
2111,2,2,240,0.0,0.0,0.0
2112,3,2,240,0.0,0.0,0.0
2113,0,2,241,0.0,0.0,0.0
2114,1,2,241,0.0,0.0,0.0
2115,2,2,241,0.0,0.0,0.0
2116,3,2,241,0.0,0.0,0.0
2117,0,2,242,0.0,0.0,0.0
2118,1,2,242,0.0,0.0,0.0
2119,2,2,242,0.0,0.0,0.0
2120,3,2,242,0.0,0.0,0.0
2121,0,2,243,0.0,0.0,0.0
2122,1,2,243,0.0,0.0,0.0
2123,2,2,243,0.0,0.0,0.0
2124,3,2,243,0.0,0.0,0.0
2125,0,2,244,0.0,0.0,0.0
2126,1,2,244,0.0,0.0,0.0
2127,2,2,244,0.0,0.0,0.0
2128,3,2,244,0.0,0.0,0.0
2129,0,2,245,0.0,0.0,0.0
2130,1,2,245,0.0,0.0,0.0
2131,2,2,245,0.0,0.0,0.0
2132,3,2,245,0.0,0.0,0.0
2133,0,2,246,0.0,0.0,0.0
2134,1,2,246,0.0,0.0,0.0
2135,2,2,246,0.0,0.0,0.0
2136,3,2,246,0.0,0.0,0.0
2137,0,2,247,0.0,0.0,0.0
2138,1,2,247,0.0,0.0,0.0
2139,2,2,247,0.0,0.0,0.0
2140,3,2,247,0.0,0.0,0.0
2141,0,2,248,0.0,0.0,0.0
2142,1,2,248,0.0,0.0,0.0
2143,2,2,248,0.0,0.0,0.0
2144,3,2,248,0.0,0.0,0.0
2145,0,2,249,0.0,0.0,0.0
2146,1,2,249,0.0,0.0,0.0
2147,2,2,249,0.0,0.0,0.0
2148,3,2,249,0.0,0.0,0.0
2149,0,2,250,0.0,0.0,0.0
2150,1,2,250,0.0,0.0,0.0
2151,2,2,250,0.0,0.0,0.0
2152,3,2,250,0.0,0.0,0.0
2153,0,2,251,0.0,0.0,0.0
2154,1,2,251,0.0,0.0,0.0
2155,2,2,251,0.0,0.0,0.0
2156,3,2,251,0.0,0.0,0.0
2157,0,2,252,0.0,0.0,0.0
2158,1,2,252,0.0,0.0,0.0
2159,2,2,252,0.0,0.0,0.0
2160,3,2,252,0.0,0.0,0.0
2161,0,2,253,0.0,0.0,0.0
2162,1,2,253,0.0,0.0,0.0
2163,2,2,253,0.0,0.0,0.0
2164,3,2,253,0.0,0.0,0.0
2165,0,2,254,0.0,0.0,0.0
2166,1,2,254,0.0,0.0,0.0
2167,2,2,254,0.0,0.0,0.0
2168,3,2,254,0.0,0.0,0.0
2169,0,2,255,0.0,0.0,0.0
2170,1,2,255,0.0,0.0,0.0
2171,2,2,255,0.0,0.0,0.0
2172,3,2,255,0.0,0.0,0.0
2173,0,2,256,0.0,0.0,0.0
2174,1,2,256,0.0,0.0,0.0
2175,2,2,256,0.0,0.0,0.0
2176,3,2,256,0.0,0.0,0.0
2177,0,2,257,0.0,0.0,0.0
2178,1,2,257,0.0,0.0,0.0
2179,2,2,257,0.0,0.0,0.0
2180,3,2,257,0.0,0.0,0.0
2181,0,2,258,0.0,0.0,0.0
2182,1,2,258,0.0,0.0,0.0
2183,2,2,258,0.0,0.0,0.0
2184,3,2,258,0.0,0.0,0.0
2185,0,2,259,0.0,0.0,0.0
2186,1,2,259,0.0,0.0,0.0
2187,2,2,259,0.0,0.0,0.0
2188,3,2,259,0.0,0.0,0.0
2189,0,2,260,0.0,0.0,0.0
2190,1,2,260,0.0,0.0,0.0
2191,2,2,260,0.0,0.0,0.0
2192,3,2,260,0.0,0.0,0.0
2193,0,2,261,0.0,0.0,0.0
2194,1,2,261,0.0,0.0,0.0
2195,2,2,261,0.0,0.0,0.0
2196,3,2,261,0.0,0.0,0.0
2197,0,2,262,0.0,0.0,0.0
2198,1,2,262,0.0,0.0,0.0
2199,2,2,262,0.0,0.0,0.0
2200,3,2,262,0.0,0.0,0.0
2201,0,2,263,0.0,0.0,0.0
2202,1,2,263,0.0,0.0,0.0
2203,2,2,263,0.0,0.0,0.0
2204,3,2,263,0.0,0.0,0.0
2205,0,2,264,0.0,0.0,0.0
2206,1,2,264,0.0,0.0,0.0
2207,2,2,264,0.0,0.0,0.0
2208,3,2,264,0.0,0.0,0.0
2209,0,2,265,0.0,0.0,0.0
2210,1,2,265,0.0,0.0,0.0
2211,2,2,265,0.0,0.0,0.0
2212,3,2,265,0.0,0.0,0.0
2213,0,2,266,0.0,0.0,0.0
2214,1,2,266,0.0,0.0,0.0
2215,2,2,266,0.0,0.0,0.0
2216,3,2,266,0.0,0.0,0.0
2217,0,2,267,0.0,0.0,0.0
2218,1,2,267,0.0,0.0,0.0
2219,2,2,267,0.0,0.0,0.0
2220,3,2,267,0.0,0.0,0.0
2221,0,2,268,0.0,0.0,0.0
2222,1,2,268,0.0,0.0,0.0
2223,2,2,268,0.0,0.0,0.0
2224,3,2,268,0.0,0.0,0.0
2225,0,2,269,0.0,0.0,0.0
2226,1,2,269,0.0,0.0,0.0
2227,2,2,269,0.0,0.0,0.0
2228,3,2,269,0.0,0.0,0.0
2229,0,2,270,0.0,0.0,0.0
2230,1,2,270,0.0,0.0,0.0
2231,2,2,270,0.0,0.0,0.0
2232,3,2,270,0.0,0.0,0.0
2233,0,2,271,0.0,0.0,0.0
2234,1,2,271,0.0,0.0,0.0
2235,2,2,271,0.0,0.0,0.0
2236,3,2,271,0.0,0.0,0.0
2237,0,2,272,0.0,0.0,0.0
2238,1,2,272,0.0,0.0,0.0
2239,2,2,272,0.0,0.0,0.0
2240,3,2,272,0.0,0.0,0.0
2241,0,2,273,0.0,0.0,0.0
2242,1,2,273,0.0,0.0,0.0
2243,2,2,273,0.0,0.0,0.0
2244,3,2,273,0.0,0.0,0.0
2245,0,2,274,0.0,0.0,0.0
2246,1,2,274,0.0,0.0,0.0
2247,2,2,274,0.0,0.0,0.0
2248,3,2,274,0.0,0.0,0.0
2249,0,2,275,0.0,0.0,0.0
2250,1,2,275,0.0,0.0,0.0
2251,2,2,275,0.0,0.0,0.0
2252,3,2,275,0.0,0.0,0.0
2253,0,2,276,0.0,0.0,0.0
2254,1,2,276,0.0,0.0,0.0
2255,2,2,276,0.0,0.0,0.0
2256,3,2,276,0.0,0.0,0.0
2257,0,2,277,0.0,0.0,0.0
2258,1,2,277,0.0,0.0,0.0
2259,2,2,277,0.0,0.0,0.0
2260,3,2,277,0.0,0.0,0.0
2261,0,2,278,0.0,0.0,0.0
2262,1,2,278,0.0,0.0,0.0
2263,2,2,278,0.0,0.0,0.0
2264,3,2,278,0.0,0.0,0.0
2265,0,2,279,0.0,0.0,0.0
2266,1,2,279,0.0,0.0,0.0
2267,2,2,279,0.0,0.0,0.0
2268,3,2,279,0.0,0.0,0.0
2269,0,2,280,0.0,0.0,0.0
2270,1,2,280,0.0,0.0,0.0
2271,2,2,280,0.0,0.0,0.0
2272,3,2,280,0.0,0.0,0.0
2273,0,2,281,0.0,0.0,0.0
2274,1,2,281,0.0,0.0,0.0
2275,2,2,281,0.0,0.0,0.0
2276,3,2,281,0.0,0.0,0.0
2277,0,2,282,0.0,0.0,0.0
2278,1,2,282,0.0,0.0,0.0
2279,2,2,282,0.0,0.0,0.0
2280,3,2,282,0.0,0.0,0.0
2281,0,2,283,0.0,0.0,0.0
2282,1,2,283,0.0,0.0,0.0
2283,2,2,283,0.0,0.0,0.0
2284,3,2,283,0.0,0.0,0.0
2285,0,2,284,0.0,0.0,0.0
2286,1,2,284,0.0,0.0,0.0
2287,2,2,284,0.0,0.0,0.0
2288,3,2,284,0.0,0.0,0.0
2289,0,2,285,0.0,0.0,0.0
2290,1,2,285,0.0,0.0,0.0
2291,2,2,285,0.0,0.0,0.0
2292,3,2,285,0.0,0.0,0.0
2293,0,2,286,0.0,0.0,0.0
2294,1,2,286,0.0,0.0,0.0
2295,2,2,286,0.0,0.0,0.0
2296,3,2,286,0.0,0.0,0.0
2297,0,2,287,0.0,0.0,0.0
2298,1,2,287,0.0,0.0,0.0
2299,2,2,287,0.0,0.0,0.0
2300,3,2,287,0.0,0.0,0.0
2301,0,2,288,0.0,0.0,0.0
2302,1,2,288,0.0,0.0,0.0
2303,2,2,288,0.0,0.0,0.0
2304,3,2,288,0.0,0.0,0.0
2305,0,3,1,479.1,394.2438571428572,0.0
2306,1,3,1,565.4,0.0,0.0
2307,2,3,1,392.9,0.0,0.0
2308,3,3,1,527.0,0.0,0.0
2309,0,3,2,465.3,335.31428999999997,0.0
2310,1,3,2,549.0,0.0,0.0
2311,2,3,2,381.5,0.0,0.0
2312,3,3,2,511.8,0.0,0.0
2313,0,3,3,470.7,404.5615000000001,0.0
2314,1,3,3,555.5,0.0,0.0
2315,2,3,3,386.0,0.0,0.0
2316,3,3,3,517.8,0.0,0.0
2317,0,3,4,465.8,341.21369,0.0
2318,1,3,4,549.6,0.0,0.0
2319,2,3,4,381.9,0.0,0.0
2320,3,3,4,512.4,0.0,0.0
2321,0,3,5,463.8,343.48279,0.0
2322,1,3,5,547.3,0.0,0.0
2323,2,3,5,380.4,0.0,0.0
2324,3,3,5,510.2,0.0,0.0
2325,0,3,6,466.9,346.92103999999995,0.0
2326,1,3,6,550.9,0.0,0.0
2327,2,3,6,382.8,0.0,0.0
2328,3,3,6,513.5,0.0,0.0
2329,0,3,7,456.6,349.89213,0.0
2330,1,3,7,538.7,0.0,0.0
2331,2,3,7,374.4,0.0,0.0
2332,3,3,7,502.2,0.0,0.0
2333,0,3,8,468.2,344.21999999999997,0.0
2334,1,3,8,552.4,0.0,0.0
2335,2,3,8,383.9,0.0,0.0
2336,3,3,8,515.0,0.0,0.0
2337,0,3,9,456.8,344.91341,0.0
2338,1,3,9,539.0,0.0,0.0
2339,2,3,9,374.6,0.0,0.0
2340,3,3,9,502.5,0.0,0.0
2341,0,3,10,449.1,348.36857999999995,0.0
2342,1,3,10,530.0,0.0,0.0
2343,2,3,10,368.3,0.0,0.0
2344,3,3,10,494.1,0.0,0.0
2345,0,3,11,454.9,348.46752999999995,0.0
2346,1,3,11,536.7,0.0,0.0
2347,2,3,11,373.0,0.0,0.0
2348,3,3,11,500.4,0.0,0.0
2349,0,3,12,448.3,350.84459,0.0
2350,1,3,12,529.0,0.0,0.0
2351,2,3,12,367.6,0.0,0.0
2352,3,3,12,493.1,0.0,0.0
2353,0,3,13,447.0,351.3,0.0
2354,1,3,13,527.5,0.0,0.0
2355,2,3,13,366.5,0.0,0.0
2356,3,3,13,491.7,0.0,0.0
2357,0,3,14,455.3,350.5,0.0
2358,1,3,14,537.2,0.0,0.0
2359,2,3,14,373.3,0.0,0.0
2360,3,3,14,500.8,0.0,0.0
2361,0,3,15,445.6,351.40000000000003,0.0
2362,1,3,15,525.8,0.0,0.0
2363,2,3,15,365.4,0.0,0.0
2364,3,3,15,490.2,0.0,0.0
2365,0,3,16,440.1,352.0,0.0
2366,1,3,16,519.3,0.0,0.0
2367,2,3,16,360.9,0.0,0.0
2368,3,3,16,484.1,0.0,0.0
2369,0,3,17,440.6,351.90000000000003,0.0
2370,1,3,17,519.9,0.0,0.0
2371,2,3,17,361.3,0.0,0.0
2372,3,3,17,484.7,0.0,0.0
2373,0,3,18,441.4,351.79999999999995,0.0
2374,1,3,18,520.9,0.0,0.0
2375,2,3,18,362.0,0.0,0.0
2376,3,3,18,485.6,0.0,0.0
2377,0,3,19,448.0,351.2,0.0
2378,1,3,19,528.6,0.0,0.0
2379,2,3,19,367.3,0.0,0.0
2380,3,3,19,492.8,0.0,0.0
2381,0,3,20,437.9,352.2,0.0
2382,1,3,20,516.8,0.0,0.0
2383,2,3,20,359.1,0.0,0.0
2384,3,3,20,481.7,0.0,0.0
2385,0,3,21,436.5,352.3,0.0
2386,1,3,21,515.1,0.0,0.0
2387,2,3,21,358.0,0.0,0.0
2388,3,3,21,480.2,0.0,0.0
2389,0,3,22,441.4,351.9,0.0
2390,1,3,22,520.8,0.0,0.0
2391,2,3,22,361.9,0.0,0.0
2392,3,3,22,485.5,0.0,0.0
2393,0,3,23,432.4,352.7,0.0
2394,1,3,23,510.3,0.0,0.0
2395,2,3,23,354.6,0.0,0.0
2396,3,3,23,475.7,0.0,0.0
2397,0,3,24,416.6,295.85400000000004,0.0
2398,1,3,24,491.6,0.0,0.0
2399,2,3,24,341.6,0.0,0.0
2400,3,3,24,458.2,0.0,0.0
2401,0,3,25,433.6,352.70000000000005,0.0
2402,1,3,25,511.6,0.0,0.0
2403,2,3,25,355.5,0.0,0.0
2404,3,3,25,476.9,0.0,0.0
2405,0,3,26,424.4,353.5,0.0
2406,1,3,26,500.8,0.0,0.0
2407,2,3,26,348.0,0.0,0.0
2408,3,3,26,466.9,0.0,0.0
2409,0,3,27,410.1,355.0,0.0
2410,1,3,27,484.0,0.0,0.0
2411,2,3,27,336.3,0.0,0.0
2412,3,3,27,451.1,0.0,0.0
2413,0,3,28,415.5,291.69800000000004,0.0
2414,1,3,28,490.3,0.0,0.0
2415,2,3,28,340.7,0.0,0.0
2416,3,3,28,457.1,0.0,0.0
2417,0,3,29,422.6,353.8,0.0
2418,1,3,29,498.6,0.0,0.0
2419,2,3,29,346.5,0.0,0.0
2420,3,3,29,464.8,0.0,0.0
2421,0,3,30,408.9,355.09999999999997,0.0
2422,1,3,30,482.5,0.0,0.0
2423,2,3,30,335.3,0.0,0.0
2424,3,3,30,449.8,0.0,0.0
2425,0,3,31,407.1,355.3,0.0
2426,1,3,31,480.3,0.0,0.0
2427,2,3,31,333.8,0.0,0.0
2428,3,3,31,447.8,0.0,0.0
2429,0,3,32,411.1,354.8,0.0
2430,1,3,32,485.2,0.0,0.0
2431,2,3,32,337.1,0.0,0.0
2432,3,3,32,452.3,0.0,0.0
2433,0,3,33,416.7,293.08200000000005,0.0
2434,1,3,33,491.7,0.0,0.0
2435,2,3,33,341.7,0.0,0.0
2436,3,3,33,458.3,0.0,0.0
2437,0,3,34,404.9,355.5,0.0
2438,1,3,34,477.8,0.0,0.0
2439,2,3,34,332.0,0.0,0.0
2440,3,3,34,445.4,0.0,0.0
2441,0,3,35,415.9,354.5,0.0
2442,1,3,35,490.7,0.0,0.0
2443,2,3,35,341.0,0.0,0.0
2444,3,3,35,457.4,0.0,0.0
2445,0,3,36,404.9,355.5,0.0
2446,1,3,36,477.8,0.0,0.0
2447,2,3,36,332.0,0.0,0.0
2448,3,3,36,445.4,0.0,0.0
2449,0,3,37,419.0,297.731,0.0
2450,1,3,37,494.4,0.0,0.0
2451,2,3,37,343.5,0.0,0.0
2452,3,3,37,460.9,0.0,0.0
2453,0,3,38,405.1,355.5,0.0
2454,1,3,38,478.1,0.0,0.0
2455,2,3,38,332.2,0.0,0.0
2456,3,3,38,445.6,0.0,0.0
2457,0,3,39,407.4,355.29999999999995,0.0
2458,1,3,39,480.7,0.0,0.0
2459,2,3,39,334.0,0.0,0.0
2460,3,3,39,448.1,0.0,0.0
2461,0,3,40,411.1,354.90000000000003,0.0
2462,1,3,40,485.0,0.0,0.0
2463,2,3,40,337.1,0.0,0.0
2464,3,3,40,452.2,0.0,0.0
2465,0,3,41,410.6,354.90000000000003,0.0
2466,1,3,41,484.5,0.0,0.0
2467,2,3,41,336.7,0.0,0.0
2468,3,3,41,451.7,0.0,0.0
2469,0,3,42,405.5,355.5,0.0
2470,1,3,42,478.5,0.0,0.0
2471,2,3,42,332.5,0.0,0.0
2472,3,3,42,446.0,0.0,0.0
2473,0,3,43,408.7,355.09999999999997,0.0
2474,1,3,43,482.3,0.0,0.0
2475,2,3,43,335.2,0.0,0.0
2476,3,3,43,449.6,0.0,0.0
2477,0,3,44,412.4,354.79999999999995,0.0
2478,1,3,44,486.6,0.0,0.0
2479,2,3,44,338.1,0.0,0.0
2480,3,3,44,453.6,0.0,0.0
2481,0,3,45,400.2,356.0,0.0
2482,1,3,45,472.2,0.0,0.0
2483,2,3,45,328.1,0.0,0.0
2484,3,3,45,440.2,0.0,0.0
2485,0,3,46,395.6,356.5,0.0
2486,1,3,46,466.8,0.0,0.0
2487,2,3,46,324.4,0.0,0.0
2488,3,3,46,435.1,0.0,0.0
2489,0,3,47,406.7,355.3,0.0
2490,1,3,47,479.9,0.0,0.0
2491,2,3,47,333.5,0.0,0.0
2492,3,3,47,447.4,0.0,0.0
2493,0,3,48,409.6,355.0,0.0
2494,1,3,48,483.3,0.0,0.0
2495,2,3,48,335.9,0.0,0.0
2496,3,3,48,450.6,0.0,0.0
2497,0,3,49,401.0,355.9,0.0
2498,1,3,49,473.1,0.0,0.0
2499,2,3,49,328.8,0.0,0.0
2500,3,3,49,441.1,0.0,0.0
2501,0,3,50,399.5,356.0,0.0
2502,1,3,50,471.4,0.0,0.0
2503,2,3,50,327.6,0.0,0.0
2504,3,3,50,439.5,0.0,0.0
2505,0,3,51,399.4,356.09999999999997,0.0
2506,1,3,51,471.3,0.0,0.0
2507,2,3,51,327.5,0.0,0.0
2508,3,3,51,439.3,0.0,0.0
2509,0,3,52,393.4,356.7,0.0
2510,1,3,52,464.2,0.0,0.0
2511,2,3,52,322.6,0.0,0.0
2512,3,3,52,432.7,0.0,0.0
2513,0,3,53,402.1,355.8,0.0
2514,1,3,53,474.4,0.0,0.0
2515,2,3,53,329.7,0.0,0.0
2516,3,3,53,442.3,0.0,0.0
2517,0,3,54,402.8,355.7,0.0
2518,1,3,54,475.3,0.0,0.0
2519,2,3,54,330.3,0.0,0.0
2520,3,3,54,443.1,0.0,0.0
2521,0,3,55,398.4,356.09999999999997,0.0
2522,1,3,55,470.2,0.0,0.0
2523,2,3,55,326.7,0.0,0.0
2524,3,3,55,438.3,0.0,0.0
2525,0,3,56,410.8,354.90000000000003,0.0
2526,1,3,56,484.8,0.0,0.0
2527,2,3,56,336.9,0.0,0.0
2528,3,3,56,451.9,0.0,0.0
2529,0,3,57,405.6,355.40000000000003,0.0
2530,1,3,57,478.6,0.0,0.0
2531,2,3,57,332.6,0.0,0.0
2532,3,3,57,446.2,0.0,0.0
2533,0,3,58,397.2,356.3,0.0
2534,1,3,58,468.7,0.0,0.0
2535,2,3,58,325.7,0.0,0.0
2536,3,3,58,436.9,0.0,0.0
2537,0,3,59,398.6,356.1,0.0
2538,1,3,59,470.4,0.0,0.0
2539,2,3,59,326.9,0.0,0.0
2540,3,3,59,438.5,0.0,0.0
2541,0,3,60,402.4,355.7,0.0
2542,1,3,60,474.8,0.0,0.0
2543,2,3,60,330.0,0.0,0.0
2544,3,3,60,442.7,0.0,0.0
2545,0,3,61,410.0,286.36199999999997,0.0
2546,1,3,61,483.8,0.0,0.0
2547,2,3,61,336.2,0.0,0.0
2548,3,3,61,451.0,0.0,0.0
2549,0,3,62,406.5,282.804,0.0
2550,1,3,62,479.7,0.0,0.0
2551,2,3,62,333.3,0.0,0.0
2552,3,3,62,447.1,0.0,0.0
2553,0,3,63,413.1,289.12,0.0
2554,1,3,63,487.5,0.0,0.0
2555,2,3,63,338.8,0.0,0.0
2556,3,3,63,454.5,0.0,0.0
2557,0,3,64,400.3,277.173,0.0
2558,1,3,64,472.3,0.0,0.0
2559,2,3,64,328.2,0.0,0.0
2560,3,3,64,440.3,0.0,0.0
2561,0,3,65,401.0,277.02,0.0
2562,1,3,65,473.2,0.0,0.0
2563,2,3,65,328.8,0.0,0.0
2564,3,3,65,441.1,0.0,0.0
2565,0,3,66,417.0,346.97597999999994,0.0
2566,1,3,66,492.0,0.0,0.0
2567,2,3,66,341.9,0.0,0.0
2568,3,3,66,458.7,0.0,0.0
2569,0,3,67,393.4,347.30587999999995,0.0
2570,1,3,67,464.3,0.0,0.0
2571,2,3,67,322.6,0.0,0.0
2572,3,3,67,432.8,0.0,0.0
2573,0,3,68,413.3,272.59499999999986,0.0
2574,1,3,68,487.7,0.0,0.0
2575,2,3,68,338.9,0.0,0.0
2576,3,3,68,454.7,0.0,0.0
2577,0,3,69,414.3,338.41152000000005,0.0
2578,1,3,69,488.8,0.0,0.0
2579,2,3,69,339.7,0.0,0.0
2580,3,3,69,455.7,0.0,0.0
2581,0,3,70,398.7,274.71999999999997,0.0
2582,1,3,70,470.5,0.0,0.0
2583,2,3,70,327.0,0.0,0.0
2584,3,3,70,438.6,0.0,0.0
2585,0,3,71,405.0,333.98532,0.0
2586,1,3,71,477.9,0.0,0.0
2587,2,3,71,332.1,0.0,0.0
2588,3,3,71,445.5,0.0,0.0
2589,0,3,72,399.8,331.5272,0.0
2590,1,3,72,471.8,0.0,0.0
2591,2,3,72,327.9,0.0,0.0
2592,3,3,72,439.8,0.0,0.0
2593,0,3,73,403.4,328.1671,0.0
2594,1,3,73,476.0,0.0,0.0
2595,2,3,73,330.8,0.0,0.0
2596,3,3,73,443.8,0.0,0.0
2597,0,3,74,406.0,321.97067000000004,0.0
2598,1,3,74,479.0,0.0,0.0
2599,2,3,74,332.9,0.0,0.0
2600,3,3,74,446.6,0.0,0.0
2601,0,3,75,419.3,313.69215,0.0
2602,1,3,75,494.8,0.0,0.0
2603,2,3,75,343.9,0.0,0.0
2604,3,3,75,461.3,0.0,0.0
2605,0,3,76,412.7,310.05099999999993,0.0
2606,1,3,76,487.0,0.0,0.0
2607,2,3,76,338.4,0.0,0.0
2608,3,3,76,454.0,0.0,0.0
2609,0,3,77,422.2,305.7850000000001,0.0
2610,1,3,77,498.2,0.0,0.0
2611,2,3,77,346.2,0.0,0.0
2612,3,3,77,464.4,0.0,0.0
2613,0,3,78,431.0,353.1338571428573,0.0
2614,1,3,78,508.6,0.0,0.0
2615,2,3,78,353.4,0.0,0.0
2616,3,3,78,474.1,0.0,0.0
2617,0,3,79,418.4,365.4410000000001,0.0
2618,1,3,79,493.7,0.0,0.0
2619,2,3,79,343.1,0.0,0.0
2620,3,3,79,460.2,0.0,0.0
2621,0,3,80,430.8,293.599,0.0
2622,1,3,80,508.3,0.0,0.0
2623,2,3,80,353.3,0.0,0.0
2624,3,3,80,473.9,0.0,0.0
2625,0,3,81,421.4,343.1298571428572,0.0
2626,1,3,81,497.3,0.0,0.0
2627,2,3,81,345.6,0.0,0.0
2628,3,3,81,463.6,0.0,0.0
2629,0,3,82,427.2,286.277,0.0
2630,1,3,82,504.1,0.0,0.0
2631,2,3,82,350.3,0.0,0.0
2632,3,3,82,469.9,0.0,0.0
2633,0,3,83,428.1,283.70200000000017,0.0
2634,1,3,83,505.1,0.0,0.0
2635,2,3,83,351.0,0.0,0.0
2636,3,3,83,470.9,0.0,0.0
2637,0,3,84,424.6,282.221,0.0
2638,1,3,84,501.0,0.0,0.0
2639,2,3,84,348.2,0.0,0.0
2640,3,3,84,467.0,0.0,0.0
2641,0,3,85,424.2,277.76499999999993,0.0
2642,1,3,85,500.6,0.0,0.0
2643,2,3,85,347.9,0.0,0.0
