Imbalance continuous;Imbalance discrete;timestep_fractional;;;;;;;;;;;
3.58;20.1;0;;21.017392;32.2;;;;Column1;Discrete;Continuous;Column2;Column3
1.679092741;15.8;20.9333;;0.355749875;1.4;;;;;;;;
1.02421575;15.8;20.95;;0.354601507;1.4;;;;;;;;
0.481865333;15.8;20.9667;;0.352266506;1.4;;;;;;;;
0.065728713;15.8;20.9833;;0.34730163;1.4;;;;;;;;
0.21;15.8;21;;0.346884741;1.4;;;;;;;;
0.600115081;10.6;21.0167;;0.344023901;1.4;;;;;;;;
0.429949444;10.6;21.0333;;0.338953;1.4;;;;;;;;
0.276801562;10.6;21.05;;0.336018519;1.4;;;;;;;;
0.138056296;10.6;21.0667;;0.335002272;1.4;;;;;;;;
0.011184896;10.6;21.0833;;0.333296;1.4;;;;;;;;
0.593745;9.9;21.1;;0.333057404;1.4;;;;;;;;
0.483380637;9.9;21.1167;;0.316592;1.4;;;;;;;;
0.377822222;9.9;21.1333;;0.312273;1.4;;;;;;;;
0.274886562;9.9;21.15;;0.31029755;1.4;;;;;;;;
0.172476852;9.9;21.1667;;0.306260373;1.4;;;;;;;;
2.868582674;7.1;21.1833;;0.303235283;1.4;;;;;;;;
2.76128;7.1;21.2;;0.302252049;1.4;;;;;;;;
2.648731192;7.1;21.2167;;0.289488;1.4;;;;;;;;
2.529185;7.1;21.2333;;0.28637008;1.4;;;;;;;;
2.400976562;7.1;21.25;;0.285962506;1.4;;;;;;;;
0.962527407;8.4;21.2667;;0.285417938;1.4;;;;;;;;
0.812345451;8.4;21.2833;;0.283158716;1.4;;;;;;;;
0.649025;8.4;21.3;;0.282116148;1.4;;;;;;;;
0.471246748;8.4;21.3167;;0.281111111;1.4;;;;;;;;
0.277777778;8.4;21.3333;;0.280534914;1.4;;;;;;;;
1.032528437;9.5;21.35;;0.278464;1.3;;;;;;;;
1.260732037;9.5;21.3667;;0.277777778;1.3;;;;;;;;
1.507806771;9.5;21.3833;;0.276801562;1.3;;;;;;;;
1.77464;9.5;21.4;;0.274886562;1.3;;;;;;;;
2.062032697;9.5;21.4167;;0.273445333;1.3;;;;;;;;
1.429300556;5.7;21.4333;;0.272407407;1.3;;;;;;;;
1.098731563;5.7;21.45;;0.2687635;1.3;;;;;;;;
0.745718519;5.7;21.4667;;0.268762056;1.3;;;;;;;;
0.369806007;5.7;21.4833;;0.263140926;1.3;;;;;;;;
0.029375;5.7;21.5;;0.262875313;1.3;;;;;;;;
1.147892859;4.1;21.5167;;0.260745457;1.3;;;;;;;;
0.701413333;4.1;21.5333;;0.259091753;1.3;;;;;;;;
0.231076563;4.1;21.55;;0.258222963;1.3;;;;;;;;
0.263140926;4.1;21.5667;;0.257283233;1.3;;;;;;;;
0.781176215;4.1;21.5833;;0.252070563;1.3;;;;;;;;
5.47712;2.7;21.6;;0.250987654;1.3;;;;;;;;
4.911983414;2.7;21.6167;;0.246170428;1.3;;;;;;;;
4.323736111;2.7;21.6333;;0.241452937;1.3;;;;;;;;
3.712786563;2.7;21.65;;0.233621136;1.3;;;;;;;;
3.07962963;2.7;21.6667;;0.233418975;1.3;;;;;;;;
10.92484656;11.2;21.6833;;0.231076563;1.2;;;;;;;;
10.249105;11.2;21.7;;0.229342313;1.2;;;;;;;;
9.55315897;11.2;21.7167;;0.222237;1.2;;;;;;;;
8.837848889;11.2;21.7333;;0.22091936;1.2;;;;;;;;
8.104101563;11.2;21.75;;0.218313;1.2;;;;;;;;
2.752930185;6.6;21.7667;;0.216785563;1.2;;;;;;;;
1.98543434;6.6;21.7833;;0.2125;1.2;;;;;;;;
1.2028;6.6;21.8;;0.212011852;1.2;;;;;;;;
0.406299525;6.6;21.8167;;0.211620938;1.2;;;;;;;;
0.402708333;6.6;21.8333;;0.21;1.2;;;;;;;;
1.277221562;9.1;21.85;;0.202948562;1.2;;;;;;;;
0.447620741;9.1;21.8667;;0.19809;1.2;;;;;;;;
0.389892882;9.1;21.8833;;0.197250549;1.2;;;;;;;;
1.233615;9.1;21.9;;0.194016988;1.2;;;;;;;;
2.081754919;9.1;21.9167;;0.193731011;1.2;;;;;;;;
14.06756444;26.1;21.9333;;0.188815605;1.2;;;;;;;;
13.21630656;26.1;21.95;;0.187901235;1.2;;;;;;;;
12.3665213;26.1;21.9667;;0.186813883;1.2;;;;;;;;
11.5203449;26.1;21.9833;;0.186002583;1.2;;;;;;;;
10.68;26.1;22;;0.178896198;1.2;;;;;;;;
2.170042397;31.8;22.0167;;0.178708208;1.1;;;;;;;;
3.044414654;31.8;22.0333;;0.178533468;1.1;;;;;;;;
3.941504187;31.8;22.05;;0.177970679;1.1;;;;;;;;
4.85972484;31.8;22.0667;;0.175;1.1;;;;;;;;
5.797516879;31.8;22.0833;;0.172476852;1.1;;;;;;;;
20.146653;4.9;22.1;;0.168011852;1.1;;;;;;;;
19.17429168;4.9;22.1167;;0.166714892;1.1;;;;;;;;
18.1868796;4.9;22.1333;;0.166512;1.1;;;;;;;;
17.18587081;4.9;22.15;;0.162986111;1.1;;;;;;;;
16.1726929;4.9;22.1667;;0.162686834;1.1;;;;;;;;
3.648747047;16.4;22.1833;;0.159324642;1.1;;;;;;;;
2.615408;16.4;22.2;;0.15894125;1.1;;;;;;;;
1.574024084;16.4;22.2167;;0.15654321;1.1;;;;;;;;
0.525917198;16.4;22.2333;;0.155925926;1.1;;;;;;;;
0.527617188;16.4;22.25;;0.15516333;1.1;;;;;;;;
5.414689975;9.4;22.2667;;0.147745235;1;;;;;;;;
4.354081306;9.4;22.2833;;0.147406443;1;;;;;;;;
3.291773;9.4;22.3;;0.141735007;1;;;;;;;;
2.228954825;9.4;22.3167;;0.14;1;;;;;;;;
1.166790123;9.4;22.3333;;0.13995982;1;;;;;;;;
3.293584187;12.8;22.35;;0.138976;1;;;;;;;;
4.351057617;12.8;22.3667;;0.138056296;1;;;;;;;;
5.404546101;12.8;22.3833;;0.136929495;1;;;;;;;;
6.452992;12.8;22.4;;0.136239187;1;;;;;;;;
7.495364101;12.8;22.4167;;0.135571661;1;;;;;;;;
6.969342383;2.7;22.4333;;0.134819221;1;;;;;;;;
5.942105813;2.7;22.45;;0.127223529;1;;;;;;;;
4.923878123;2.7;22.4667;;0.125312;1;;;;;;;;
3.915584825;2.7;22.4833;;0.124002;1;;;;;;;;
2.918125;2.7;22.5;;0.123002;1;;;;;;;;
4.432371306;5.2;22.5167;;0.122025353;0.9;;;;;;;;
3.459169975;5.2;22.5333;;0.117989407;0.9;;;;;;;;
2.499340813;5.2;22.55;;0.11356958;0.9;;;;;;;;
1.553677198;5.2;22.5667;;0.113221451;0.9;;;;;;;;
0.622946084;5.2;22.5833;;0.112008584;0.9;;;;;;;;
2.507888;8;22.6;;0.111867766;0.9;;;;;;;;
1.609217047;8;22.6167;;0.11;0.9;;;;;;;;
0.727620901;8;22.6333;;0.108085938;0.9;;;;;;;;
0.136239187;8;22.65;;0.107400428;0.9;;;;;;;;
0.981728395;8;22.6667;;0.105863906;0.9;;;;;;;;
5.491761677;15.3;22.6833;;0.105483061;0.9;;;;;;;;
4.684813;15.3;22.7;;0.100088735;0.9;;;;;;;;
3.897981121;15.3;22.7167;;0.098915679;0.9;;;;;;;;
3.13179516;15.3;22.7333;;0.095735333;0.9;;;;;;;;
2.386757813;15.3;22.75;;0.0945055;0.9;;;;;;;;
2.163345346;15.8;22.7667;;0.092776691;0.9;;;;;;;;
1.462007603;15.8;22.7833;;0.0924435;0.9;;;;;;;;
0.783168;15.8;22.8;;0.092382813;0.9;;;;;;;;
0.127223529;15.8;22.8167;;0.092292259;0.9;;;;;;;;
0.505455247;15.8;22.8333;;0.092143883;0.9;;;;;;;;
3.385475812;20.3;22.85;;0.091412687;0.7;;;;;;;;
2.80033442;20.3;22.8667;;0.08904;0.7;;;;;;;;
2.239411862;20.3;22.8833;;0.083333333;0.7;;;;;;;;
1.702973;20.3;22.9;;0.080976562;0.7;;;;;;;;
1.191256269;20.3;22.9167;;0.078131938;0.7;;;;;;;;
11.59552632;8;22.9333;;0.07617442;0.7;;;;;;;;
12.05718919;8;22.95;;0.073388678;0.7;;;;;;;;
12.49357317;8;22.9667;;0.071639704;0.7;;;;;;;;
12.90454555;8;22.9833;;0.071604456;0.7;;;;;;;;
13.29;8;23;;0.070716146;0.7;;;;;;;;
4.024696539;19.7;23.0167;;0.070651296;0.6;;;;;;;;
3.331237963;19.7;23.0333;;0.07046875;0.6;;;;;;;;
2.454549687;19.7;23.05;;0.069146074;0.6;;;;;;;;
1.418554074;19.7;23.0667;;0.067258852;0.6;;;;;;;;
0.246170428;19.7;23.0833;;0.06587842;0.6;;;;;;;;
7.659315;11;23.1;;0.065728713;0.6;;;;;;;;
6.278900984;11;23.1167;;0.0633055;0.6;;;;;;;;
4.824838519;11;23.1333;;0.06278975;0.6;;;;;;;;
3.316034687;11;23.15;;0.061720037;0.6;;;;;;;;
1.770393519;11;23.1667;;0.061464603;0.6;;;;;;;;
16.70481598;5.5;23.1833;;0.059834074;0.5;;;;;;;;
15.1352;5.5;23.2;;0.05980951;0.5;;;;;;;;
13.57644043;5.5;23.2167;;0.058240049;0.5;;;;;;;;
12.04242907;5.5;23.2333;;0.056365741;0.5;;;;;;;;
10.54605469;5.5;23.25;;0.055397859;0.5;;;;;;;;
7.099202963;3.5;23.2667;;0.055306713;0.4;;;;;;;;
5.712756539;3.5;23.2833;;0.053766397;0.4;;;;;;;;
4.396595;3.5;23.3;;0.053198658;0.4;;;;;;;;
3.159594873;3.5;23.3167;;0.052070812;0.4;;;;;;;;
2.00962963;3.5;23.3333;;0.04920538;0.4;;;;;;;;
5.646430313;3.1;23.35;;0.046850191;0.4;;;;;;;;
6.602717593;3.1;23.3667;;0.045097508;0.4;;;;;;;;
7.454367905;3.1;23.3833;;0.044421779;0.4;;;;;;;;
8.19752;3.1;23.4;;0.044176;0.4;;;;;;;;
8.829315683;3.1;23.4167;;0.04125;0.4;;;;;;;;
0.847899815;5.4;23.4333;;0.039728009;0.3;;;;;;;;
1.252420312;5.4;23.45;;0.036011875;0.3;;;;;;;;
1.543028148;5.4;23.4667;;0.035898438;0.3;;;;;;;;
1.72087735;5.4;23.4833;;0.030887346;0.3;;;;;;;;
1.788125;5.4;23.5;;0.030443;0.3;;;;;;;;
0.647931238;6.5;23.5167;;0.030272;0.3;;;;;;;;
0.504459259;6.5;23.5333;;0.029737284;0.3;;;;;;;;
0.262875313;6.5;23.55;;0.029375;0.3;;;;;;;;
0.070651296;6.5;23.5667;;0.02890625;0.3;;;;;;;;
0.488948206;6.5;23.5833;;0.028848438;0.3;;;;;;;;
6.28384;11.8;23.6;;0.02618458;0.3;;;;;;;;
6.846148206;11.8;23.6167;;0.024880893;0.3;;;;;;;;
7.465691296;11.8;23.6333;;0.023832;0.3;;;;;;;;
8.131284688;11.8;23.65;;0.022294078;0.3;;;;;;;;
8.830740741;11.8;23.6667;;0.021747259;0.3;;;;;;;;
3.649131238;1.4;23.6833;;0.021728;0.2;;;;;;;;
2.922525;1.4;23.7;;0.019843;0.2;;;;;;;;
2.20463735;1.4;23.7167;;0.018568351;0.2;;;;;;;;
1.511668148;1.4;23.7333;;0.017114198;0.2;;;;;;;;
0.860820312;1.4;23.75;;0.016662809;0.2;;;;;;;;
5.870299815;7;23.7667;;0.013263889;0.2;;;;;;;;
5.359315683;7;23.7833;;0.011184896;0.2;;;;;;;;
4.94808;7;23.8;;0.009463506;0.2;;;;;;;;
4.657807905;7;23.8167;;0.008478617;0.2;;;;;;;;
4.510717593;7;23.8333;;0.006754782;0.2;;;;;;;;
5.569969687;3.1;23.85;;0.002503;0.1;;;;;;;;
5.36002963;3.1;23.8667;;0.002254213;0.1;;;;;;;;
4.934234873;3.1;23.8833;;0.00219425;0.1;;;;;;;;
4.266355;3.1;23.9;;0.002179;0.1;;;;;;;;
3.329156539;3.1;23.9167;;0.001736649;0.1;;;;;;;;
5.894402963;6.9;23.9333;;0.001592889;0;;;;;;;;
4.332854688;6.9;23.95;;0.001067259;0;;;;;;;;
2.414269074;6.9;23.9667;;0.000642765;0;;;;;;;;
0.107400428;6.9;23.9833;;0.000516493;0;;;;;;;;
2.62;6.9;24;;0;0;;;;;;;;
